*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/403.gcc-16B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:   77329161 heartbeat IPC: 1.35502 cumulative IPC: 1.42089 (Simulation time: 0 hr 3 min 55 sec) 
Heartbeat CPU  0 instructions:  150000003 cycles:   78137015 heartbeat IPC: 1.23785 cumulative IPC: 1.41670 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  0 instructions:  151000000 cycles:   78937425 heartbeat IPC: 1.24936 cumulative IPC: 1.41299 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:   79676545 heartbeat IPC: 1.35296 cumulative IPC: 1.41178 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  0 instructions:  153000001 cycles:   80434295 heartbeat IPC: 1.31970 cumulative IPC: 1.40993 (Simulation time: 0 hr 4 min 2 sec) 
Heartbeat CPU  0 instructions:  154000000 cycles:   81190458 heartbeat IPC: 1.32246 cumulative IPC: 1.40820 (Simulation time: 0 hr 4 min 3 sec) 
Heartbeat CPU  0 instructions:  155000000 cycles:   81965623 heartbeat IPC: 1.29005 cumulative IPC: 1.40586 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:   82865399 heartbeat IPC: 1.11139 cumulative IPC: 1.39924 (Simulation time: 0 hr 4 min 7 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:   83585138 heartbeat IPC: 1.38940 cumulative IPC: 1.39907 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:  158000001 cycles:   84449257 heartbeat IPC: 1.15725 cumulative IPC: 1.39404 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:   85192713 heartbeat IPC: 1.34507 cumulative IPC: 1.39318 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:   85882781 heartbeat IPC: 1.44913 cumulative IPC: 1.39408 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:  161000001 cycles:   86594864 heartbeat IPC: 1.40433 cumulative IPC: 1.39425 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  162000003 cycles:   87313045 heartbeat IPC: 1.39241 cumulative IPC: 1.39422 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  0 instructions:  163000000 cycles:   87984123 heartbeat IPC: 1.49014 cumulative IPC: 1.39564 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:   88691730 heartbeat IPC: 1.41321 cumulative IPC: 1.39591 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:   89381418 heartbeat IPC: 1.44993 cumulative IPC: 1.39671 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  0 instructions:  166000001 cycles:   90052784 heartbeat IPC: 1.48950 cumulative IPC: 1.39803 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:   90772435 heartbeat IPC: 1.38956 cumulative IPC: 1.39791 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:   91516143 heartbeat IPC: 1.34461 cumulative IPC: 1.39709 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:  169000000 cycles:   92238731 heartbeat IPC: 1.38391 cumulative IPC: 1.39690 (Simulation time: 0 hr 4 min 30 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:   92911403 heartbeat IPC: 1.48661 cumulative IPC: 1.39811 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:   93654872 heartbeat IPC: 1.34504 cumulative IPC: 1.39733 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:   94391084 heartbeat IPC: 1.35830 cumulative IPC: 1.39677 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  0 instructions:  173000001 cycles:   95078158 heartbeat IPC: 1.45545 cumulative IPC: 1.39754 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:   95812223 heartbeat IPC: 1.36228 cumulative IPC: 1.39705 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:   96512026 heartbeat IPC: 1.42897 cumulative IPC: 1.39747 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:   97231537 heartbeat IPC: 1.38983 cumulative IPC: 1.39737 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  0 instructions:  177000002 cycles:   98004753 heartbeat IPC: 1.29330 cumulative IPC: 1.39591 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:  178000001 cycles:   98800845 heartbeat IPC: 1.25613 cumulative IPC: 1.39392 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:   99543104 heartbeat IPC: 1.34724 cumulative IPC: 1.39331 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  100314211 heartbeat IPC: 1.29683 cumulative IPC: 1.39202 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  181000000 cycles:  101083279 heartbeat IPC: 1.30028 cumulative IPC: 1.39081 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  0 instructions:  182000003 cycles:  101849719 heartbeat IPC: 1.30474 cumulative IPC: 1.38969 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  102642664 heartbeat IPC: 1.26112 cumulative IPC: 1.38798 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  103340121 heartbeat IPC: 1.43378 cumulative IPC: 1.38851 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:  185000002 cycles:  104074021 heartbeat IPC: 1.36259 cumulative IPC: 1.38820 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  104771119 heartbeat IPC: 1.43452 cumulative IPC: 1.38872 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  0 instructions:  187000001 cycles:  105460099 heartbeat IPC: 1.45142 cumulative IPC: 1.38941 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  106267696 heartbeat IPC: 1.23824 cumulative IPC: 1.38749 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  107058559 heartbeat IPC: 1.26444 cumulative IPC: 1.38597 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  107803776 heartbeat IPC: 1.34189 cumulative IPC: 1.38547 (Simulation time: 0 hr 5 min 6 sec) 
Heartbeat CPU  0 instructions:  191000003 cycles:  108571070 heartbeat IPC: 1.30329 cumulative IPC: 1.38451 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  109306670 heartbeat IPC: 1.35943 cumulative IPC: 1.38423 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:  193000000 cycles:  110102585 heartbeat IPC: 1.25642 cumulative IPC: 1.38272 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  110904308 heartbeat IPC: 1.24731 cumulative IPC: 1.38112 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  0 instructions:  195000001 cycles:  111599510 heartbeat IPC: 1.43843 cumulative IPC: 1.38170 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  112401235 heartbeat IPC: 1.24731 cumulative IPC: 1.38015 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  113155345 heartbeat IPC: 1.32607 cumulative IPC: 1.37957 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  113959164 heartbeat IPC: 1.24406 cumulative IPC: 1.37804 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:  199000002 cycles:  114817071 heartbeat IPC: 1.16563 cumulative IPC: 1.37551 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  115600792 heartbeat IPC: 1.27596 cumulative IPC: 1.37444 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  201000000 cycles:  116444758 heartbeat IPC: 1.18488 cumulative IPC: 1.37226 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  117214836 heartbeat IPC: 1.29857 cumulative IPC: 1.37150 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  118094191 heartbeat IPC: 1.13720 cumulative IPC: 1.36876 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  118874894 heartbeat IPC: 1.28090 cumulative IPC: 1.36786 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  119723196 heartbeat IPC: 1.17883 cumulative IPC: 1.36577 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  206000003 cycles:  120491848 heartbeat IPC: 1.30098 cumulative IPC: 1.36513 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:  207000003 cycles:  121238701 heartbeat IPC: 1.33895 cumulative IPC: 1.36488 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  121979506 heartbeat IPC: 1.34988 cumulative IPC: 1.36474 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  122760332 heartbeat IPC: 1.28070 cumulative IPC: 1.36392 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  210000003 cycles:  123615025 heartbeat IPC: 1.17001 cumulative IPC: 1.36187 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  0 instructions:  211000001 cycles:  124356046 heartbeat IPC: 1.34949 cumulative IPC: 1.36176 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  125070516 heartbeat IPC: 1.39964 cumulative IPC: 1.36209 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  213000000 cycles:  125869939 heartbeat IPC: 1.25090 cumulative IPC: 1.36101 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  126641886 heartbeat IPC: 1.29543 cumulative IPC: 1.36041 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  127477597 heartbeat IPC: 1.19659 cumulative IPC: 1.35879 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  128265535 heartbeat IPC: 1.26913 cumulative IPC: 1.35797 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  0 instructions:  217000003 cycles:  129134274 heartbeat IPC: 1.15110 cumulative IPC: 1.35588 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  129898993 heartbeat IPC: 1.30767 cumulative IPC: 1.35546 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  130615565 heartbeat IPC: 1.39553 cumulative IPC: 1.35579 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  131320061 heartbeat IPC: 1.41945 cumulative IPC: 1.35629 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles:  131989925 heartbeat IPC: 1.49284 cumulative IPC: 1.35732 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  132806419 heartbeat IPC: 1.22475 cumulative IPC: 1.35612 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:  223000002 cycles:  133512078 heartbeat IPC: 1.41711 cumulative IPC: 1.35659 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  134191712 heartbeat IPC: 1.47138 cumulative IPC: 1.35745 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  134899728 heartbeat IPC: 1.41240 cumulative IPC: 1.35787 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles:  135698920 heartbeat IPC: 1.25127 cumulative IPC: 1.35695 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  136377962 heartbeat IPC: 1.47266 cumulative IPC: 1.35779 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  137099737 heartbeat IPC: 1.38547 cumulative IPC: 1.35800 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  137802360 heartbeat IPC: 1.42324 cumulative IPC: 1.35849 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  138508175 heartbeat IPC: 1.41680 cumulative IPC: 1.35892 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  139283452 heartbeat IPC: 1.28986 cumulative IPC: 1.35836 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  140000708 heartbeat IPC: 1.39420 cumulative IPC: 1.35862 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  140687845 heartbeat IPC: 1.45532 cumulative IPC: 1.35930 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  234000003 cycles:  141414149 heartbeat IPC: 1.37684 cumulative IPC: 1.35943 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  235000002 cycles:  142185222 heartbeat IPC: 1.29689 cumulative IPC: 1.35895 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  142881923 heartbeat IPC: 1.43533 cumulative IPC: 1.35948 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles:  143563153 heartbeat IPC: 1.46794 cumulative IPC: 1.36021 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  144310672 heartbeat IPC: 1.33776 cumulative IPC: 1.36005 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  145058275 heartbeat IPC: 1.33761 cumulative IPC: 1.35988 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  145746933 heartbeat IPC: 1.45210 cumulative IPC: 1.36050 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  241000002 cycles:  146459667 heartbeat IPC: 1.40305 cumulative IPC: 1.36079 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  242000002 cycles:  147194262 heartbeat IPC: 1.36129 cumulative IPC: 1.36080 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  243000002 cycles:  147934306 heartbeat IPC: 1.35127 cumulative IPC: 1.36073 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  148653300 heartbeat IPC: 1.39083 cumulative IPC: 1.36093 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  149352480 heartbeat IPC: 1.43025 cumulative IPC: 1.36139 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles:  150019359 heartbeat IPC: 1.49952 cumulative IPC: 1.36225 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  150754889 heartbeat IPC: 1.35957 cumulative IPC: 1.36223 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  151567779 heartbeat IPC: 1.23018 cumulative IPC: 1.36124 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  249000000 cycles:  152246426 heartbeat IPC: 1.47352 cumulative IPC: 1.36194 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  152966604 heartbeat IPC: 1.38855 cumulative IPC: 1.36211 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  153662928 heartbeat IPC: 1.43611 cumulative IPC: 1.36258 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  154352504 heartbeat IPC: 1.45017 cumulative IPC: 1.36312 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  253000002 cycles:  155183646 heartbeat IPC: 1.20317 cumulative IPC: 1.36194 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  254000002 cycles:  155886858 heartbeat IPC: 1.42205 cumulative IPC: 1.36231 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  156562855 heartbeat IPC: 1.47929 cumulative IPC: 1.36301 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  157365285 heartbeat IPC: 1.24621 cumulative IPC: 1.36219 (Simulation time: 0 hr 7 min 2 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  158067815 heartbeat IPC: 1.42343 cumulative IPC: 1.36256 (Simulation time: 0 hr 7 min 4 sec) 
Heartbeat CPU  0 instructions:  258000002 cycles:  158741418 heartbeat IPC: 1.48456 cumulative IPC: 1.36327 (Simulation time: 0 hr 7 min 6 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  159547777 heartbeat IPC: 1.24014 cumulative IPC: 1.36242 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  160251694 heartbeat IPC: 1.42062 cumulative IPC: 1.36277 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  0 instructions:  261000002 cycles:  160928093 heartbeat IPC: 1.47842 cumulative IPC: 1.36343 (Simulation time: 0 hr 7 min 11 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  161729489 heartbeat IPC: 1.24782 cumulative IPC: 1.36265 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  263000002 cycles:  162430834 heartbeat IPC: 1.42583 cumulative IPC: 1.36302 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  163105013 heartbeat IPC: 1.48328 cumulative IPC: 1.36370 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  0 instructions:  265000000 cycles:  163908005 heartbeat IPC: 1.24534 cumulative IPC: 1.36291 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  266000000 cycles:  164608818 heartbeat IPC: 1.42691 cumulative IPC: 1.36328 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  0 instructions:  267000002 cycles:  165282632 heartbeat IPC: 1.48409 cumulative IPC: 1.36394 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  166082242 heartbeat IPC: 1.25061 cumulative IPC: 1.36321 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  166783044 heartbeat IPC: 1.42694 cumulative IPC: 1.36357 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  270000002 cycles:  167456614 heartbeat IPC: 1.48463 cumulative IPC: 1.36422 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  271000000 cycles:  168262596 heartbeat IPC: 1.24072 cumulative IPC: 1.36343 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  168962599 heartbeat IPC: 1.42857 cumulative IPC: 1.36379 (Simulation time: 0 hr 7 min 30 sec) 
Heartbeat CPU  0 instructions:  273000002 cycles:  169636561 heartbeat IPC: 1.48377 cumulative IPC: 1.36443 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  170435468 heartbeat IPC: 1.25171 cumulative IPC: 1.36372 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  171136873 heartbeat IPC: 1.42571 cumulative IPC: 1.36406 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  171809420 heartbeat IPC: 1.48688 cumulative IPC: 1.36470 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  277000003 cycles:  172617390 heartbeat IPC: 1.23767 cumulative IPC: 1.36391 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  173323363 heartbeat IPC: 1.41648 cumulative IPC: 1.36420 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  173994574 heartbeat IPC: 1.48984 cumulative IPC: 1.36484 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  174798309 heartbeat IPC: 1.24419 cumulative IPC: 1.36410 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  175500348 heartbeat IPC: 1.42442 cumulative IPC: 1.36442 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  282000002 cycles:  176173582 heartbeat IPC: 1.48537 cumulative IPC: 1.36503 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  0 instructions:  283000002 cycles:  176975401 heartbeat IPC: 1.24716 cumulative IPC: 1.36433 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  177678393 heartbeat IPC: 1.42249 cumulative IPC: 1.36463 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  178352854 heartbeat IPC: 1.48267 cumulative IPC: 1.36522 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  286000000 cycles:  179153755 heartbeat IPC: 1.24859 cumulative IPC: 1.36454 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  179858475 heartbeat IPC: 1.41900 cumulative IPC: 1.36482 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  180531282 heartbeat IPC: 1.48631 cumulative IPC: 1.36541 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  289000003 cycles:  181334051 heartbeat IPC: 1.24569 cumulative IPC: 1.36472 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  182039571 heartbeat IPC: 1.41739 cumulative IPC: 1.36498 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  0 instructions:  291000001 cycles:  182706783 heartbeat IPC: 1.49877 cumulative IPC: 1.36562 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  183450037 heartbeat IPC: 1.34543 cumulative IPC: 1.36551 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  184164218 heartbeat IPC: 1.40021 cumulative IPC: 1.36569 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  294000001 cycles:  184843896 heartbeat IPC: 1.47128 cumulative IPC: 1.36619 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  295000002 cycles:  185561247 heartbeat IPC: 1.39402 cumulative IPC: 1.36633 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  186278232 heartbeat IPC: 1.39473 cumulative IPC: 1.36648 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  186965668 heartbeat IPC: 1.45468 cumulative IPC: 1.36690 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  187681343 heartbeat IPC: 1.39728 cumulative IPC: 1.36705 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  188401931 heartbeat IPC: 1.38776 cumulative IPC: 1.36715 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  189096837 heartbeat IPC: 1.43904 cumulative IPC: 1.36749 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  189798647 heartbeat IPC: 1.42489 cumulative IPC: 1.36777 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  302000003 cycles:  190517059 heartbeat IPC: 1.39196 cumulative IPC: 1.36788 (Simulation time: 0 hr 8 min 22 sec) 
Heartbeat CPU  0 instructions:  303000002 cycles:  191217970 heartbeat IPC: 1.42671 cumulative IPC: 1.36816 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  191939138 heartbeat IPC: 1.38664 cumulative IPC: 1.36825 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  192629065 heartbeat IPC: 1.44943 cumulative IPC: 1.36862 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  306000003 cycles:  193332666 heartbeat IPC: 1.42126 cumulative IPC: 1.36887 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  194060124 heartbeat IPC: 1.37465 cumulative IPC: 1.36890 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  194740675 heartbeat IPC: 1.46940 cumulative IPC: 1.36935 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  195457409 heartbeat IPC: 1.39522 cumulative IPC: 1.36947 (Simulation time: 0 hr 8 min 34 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  196240378 heartbeat IPC: 1.27719 cumulative IPC: 1.36900 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles:  196919636 heartbeat IPC: 1.47220 cumulative IPC: 1.36945 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  197634049 heartbeat IPC: 1.39975 cumulative IPC: 1.36959 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  198467976 heartbeat IPC: 1.19915 cumulative IPC: 1.36868 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  0 instructions:  314000001 cycles:  199211607 heartbeat IPC: 1.34475 cumulative IPC: 1.36857 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  199929609 heartbeat IPC: 1.39275 cumulative IPC: 1.36868 (Simulation time: 0 hr 8 min 44 sec) 
