*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/403.gcc-16B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:   77267703 heartbeat IPC: 1.36323 cumulative IPC: 1.42342 (Simulation time: 0 hr 4 min 18 sec) 
Heartbeat CPU  0 instructions:  150000003 cycles:   78071360 heartbeat IPC: 1.24431 cumulative IPC: 1.41934 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  0 instructions:  151000000 cycles:   78866949 heartbeat IPC: 1.25693 cumulative IPC: 1.41575 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:   79603203 heartbeat IPC: 1.35823 cumulative IPC: 1.41460 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  153000001 cycles:   80358538 heartbeat IPC: 1.32392 cumulative IPC: 1.41277 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:  154000000 cycles:   81113689 heartbeat IPC: 1.32424 cumulative IPC: 1.41103 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:  155000000 cycles:   81885031 heartbeat IPC: 1.29644 cumulative IPC: 1.40876 (Simulation time: 0 hr 4 min 30 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:   82778277 heartbeat IPC: 1.11951 cumulative IPC: 1.40229 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:   83493084 heartbeat IPC: 1.39898 cumulative IPC: 1.40223 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  0 instructions:  158000001 cycles:   84353040 heartbeat IPC: 1.16285 cumulative IPC: 1.39727 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:   85093023 heartbeat IPC: 1.35138 cumulative IPC: 1.39647 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:   85781256 heartbeat IPC: 1.45299 cumulative IPC: 1.39738 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  161000001 cycles:   86491191 heartbeat IPC: 1.40858 cumulative IPC: 1.39756 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  0 instructions:  162000003 cycles:   87207797 heartbeat IPC: 1.39547 cumulative IPC: 1.39752 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  163000000 cycles:   87877019 heartbeat IPC: 1.49427 cumulative IPC: 1.39896 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:   88582886 heartbeat IPC: 1.41670 cumulative IPC: 1.39924 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:   89271971 heartbeat IPC: 1.45120 cumulative IPC: 1.40001 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  166000001 cycles:   89942967 heartbeat IPC: 1.49032 cumulative IPC: 1.40129 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:   90659967 heartbeat IPC: 1.39470 cumulative IPC: 1.40120 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:   91403699 heartbeat IPC: 1.34457 cumulative IPC: 1.40033 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  0 instructions:  169000000 cycles:   92124257 heartbeat IPC: 1.38781 cumulative IPC: 1.40014 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:   92794287 heartbeat IPC: 1.49247 cumulative IPC: 1.40138 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:   93533701 heartbeat IPC: 1.35242 cumulative IPC: 1.40067 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:   94266565 heartbeat IPC: 1.36451 cumulative IPC: 1.40015 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  173000001 cycles:   94952767 heartbeat IPC: 1.45730 cumulative IPC: 1.40091 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:   95686819 heartbeat IPC: 1.36230 cumulative IPC: 1.40037 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:   96386442 heartbeat IPC: 1.42934 cumulative IPC: 1.40075 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:   97104765 heartbeat IPC: 1.39213 cumulative IPC: 1.40063 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:  177000002 cycles:   97877564 heartbeat IPC: 1.29400 cumulative IPC: 1.39914 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:  178000001 cycles:   98671844 heartbeat IPC: 1.25900 cumulative IPC: 1.39714 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:   99413882 heartbeat IPC: 1.34764 cumulative IPC: 1.39649 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  100183028 heartbeat IPC: 1.30014 cumulative IPC: 1.39520 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  181000000 cycles:  100951745 heartbeat IPC: 1.30087 cumulative IPC: 1.39395 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:  182000003 cycles:  101716591 heartbeat IPC: 1.30746 cumulative IPC: 1.39283 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  102507612 heartbeat IPC: 1.26419 cumulative IPC: 1.39112 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  103204135 heartbeat IPC: 1.43570 cumulative IPC: 1.39164 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  185000002 cycles:  103938022 heartbeat IPC: 1.36261 cumulative IPC: 1.39129 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  104634713 heartbeat IPC: 1.43535 cumulative IPC: 1.39179 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  187000001 cycles:  105321738 heartbeat IPC: 1.45555 cumulative IPC: 1.39249 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  106128868 heartbeat IPC: 1.23896 cumulative IPC: 1.39053 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  106918327 heartbeat IPC: 1.26669 cumulative IPC: 1.38900 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  107662202 heartbeat IPC: 1.34431 cumulative IPC: 1.38849 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:  191000003 cycles:  108428680 heartbeat IPC: 1.30467 cumulative IPC: 1.38751 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  109163763 heartbeat IPC: 1.36039 cumulative IPC: 1.38721 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  0 instructions:  193000000 cycles:  109958948 heartbeat IPC: 1.25757 cumulative IPC: 1.38568 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  110758398 heartbeat IPC: 1.25086 cumulative IPC: 1.38409 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  195000001 cycles:  111452411 heartbeat IPC: 1.44090 cumulative IPC: 1.38466 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  112252083 heartbeat IPC: 1.25051 cumulative IPC: 1.38312 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  113002666 heartbeat IPC: 1.33230 cumulative IPC: 1.38257 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  113801682 heartbeat IPC: 1.25154 cumulative IPC: 1.38110 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  199000002 cycles:  114652954 heartbeat IPC: 1.17471 cumulative IPC: 1.37865 (Simulation time: 0 hr 5 min 55 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  115433693 heartbeat IPC: 1.28084 cumulative IPC: 1.37760 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  0 instructions:  201000000 cycles:  116271588 heartbeat IPC: 1.19347 cumulative IPC: 1.37550 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  117039646 heartbeat IPC: 1.30199 cumulative IPC: 1.37474 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  117913165 heartbeat IPC: 1.14479 cumulative IPC: 1.37206 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  118689389 heartbeat IPC: 1.28829 cumulative IPC: 1.37120 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  119533375 heartbeat IPC: 1.18485 cumulative IPC: 1.36915 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:  206000003 cycles:  120299548 heartbeat IPC: 1.30519 cumulative IPC: 1.36852 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  0 instructions:  207000003 cycles:  121046202 heartbeat IPC: 1.33931 cumulative IPC: 1.36824 (Simulation time: 0 hr 6 min 11 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  121784884 heartbeat IPC: 1.35376 cumulative IPC: 1.36811 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  122562475 heartbeat IPC: 1.28602 cumulative IPC: 1.36731 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:  210000003 cycles:  123411536 heartbeat IPC: 1.17777 cumulative IPC: 1.36531 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  0 instructions:  211000001 cycles:  124151112 heartbeat IPC: 1.35212 cumulative IPC: 1.36519 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  124865208 heartbeat IPC: 1.40037 cumulative IPC: 1.36549 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:  213000000 cycles:  125660759 heartbeat IPC: 1.25699 cumulative IPC: 1.36445 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  126429559 heartbeat IPC: 1.30073 cumulative IPC: 1.36387 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  127260989 heartbeat IPC: 1.20275 cumulative IPC: 1.36228 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  128043795 heartbeat IPC: 1.27745 cumulative IPC: 1.36150 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  0 instructions:  217000003 cycles:  128907796 heartbeat IPC: 1.15741 cumulative IPC: 1.35945 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  129670490 heartbeat IPC: 1.31114 cumulative IPC: 1.35903 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  130386336 heartbeat IPC: 1.39695 cumulative IPC: 1.35934 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  131090423 heartbeat IPC: 1.42028 cumulative IPC: 1.35982 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles:  131760195 heartbeat IPC: 1.49305 cumulative IPC: 1.36083 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  132572022 heartbeat IPC: 1.23179 cumulative IPC: 1.35966 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  223000002 cycles:  133276894 heartbeat IPC: 1.41870 cumulative IPC: 1.36012 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  133955991 heartbeat IPC: 1.47254 cumulative IPC: 1.36096 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  134663580 heartbeat IPC: 1.41325 cumulative IPC: 1.36136 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles:  135458599 heartbeat IPC: 1.25783 cumulative IPC: 1.36047 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  136136787 heartbeat IPC: 1.47452 cumulative IPC: 1.36130 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  136857888 heartbeat IPC: 1.38677 cumulative IPC: 1.36150 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  137559989 heartbeat IPC: 1.42430 cumulative IPC: 1.36196 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  138262578 heartbeat IPC: 1.42331 cumulative IPC: 1.36241 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  139035497 heartbeat IPC: 1.29379 cumulative IPC: 1.36186 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  139751595 heartbeat IPC: 1.39646 cumulative IPC: 1.36212 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  140437980 heartbeat IPC: 1.45691 cumulative IPC: 1.36278 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  234000003 cycles:  141161410 heartbeat IPC: 1.38231 cumulative IPC: 1.36293 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  235000002 cycles:  141930869 heartbeat IPC: 1.29961 cumulative IPC: 1.36244 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  142627117 heartbeat IPC: 1.43627 cumulative IPC: 1.36295 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles:  143307923 heartbeat IPC: 1.46885 cumulative IPC: 1.36367 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  144054122 heartbeat IPC: 1.34012 cumulative IPC: 1.36350 (Simulation time: 0 hr 7 min 11 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  144798741 heartbeat IPC: 1.34297 cumulative IPC: 1.36335 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  145486438 heartbeat IPC: 1.45413 cumulative IPC: 1.36395 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  241000002 cycles:  146198576 heartbeat IPC: 1.40422 cumulative IPC: 1.36423 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  0 instructions:  242000002 cycles:  146929950 heartbeat IPC: 1.36729 cumulative IPC: 1.36425 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  243000002 cycles:  147666542 heartbeat IPC: 1.35760 cumulative IPC: 1.36421 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  148385058 heartbeat IPC: 1.39175 cumulative IPC: 1.36439 (Simulation time: 0 hr 7 min 22 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  149083840 heartbeat IPC: 1.43106 cumulative IPC: 1.36483 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles:  149749677 heartbeat IPC: 1.50187 cumulative IPC: 1.36569 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  150482523 heartbeat IPC: 1.36454 cumulative IPC: 1.36568 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  151289985 heartbeat IPC: 1.23845 cumulative IPC: 1.36473 (Simulation time: 0 hr 7 min 30 sec) 
Heartbeat CPU  0 instructions:  249000000 cycles:  151968632 heartbeat IPC: 1.47352 cumulative IPC: 1.36541 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  152687194 heartbeat IPC: 1.39167 cumulative IPC: 1.36558 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  153382606 heartbeat IPC: 1.43800 cumulative IPC: 1.36603 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  154071241 heartbeat IPC: 1.45215 cumulative IPC: 1.36657 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  253000002 cycles:  154896207 heartbeat IPC: 1.21217 cumulative IPC: 1.36543 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  254000002 cycles:  155598934 heartbeat IPC: 1.42303 cumulative IPC: 1.36579 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  156273919 heartbeat IPC: 1.48151 cumulative IPC: 1.36648 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  157073539 heartbeat IPC: 1.25059 cumulative IPC: 1.36567 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  157775066 heartbeat IPC: 1.42546 cumulative IPC: 1.36603 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  0 instructions:  258000002 cycles:  158448227 heartbeat IPC: 1.48553 cumulative IPC: 1.36673 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  159251810 heartbeat IPC: 1.24442 cumulative IPC: 1.36588 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  159954943 heartbeat IPC: 1.42221 cumulative IPC: 1.36622 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  0 instructions:  261000002 cycles:  160631005 heartbeat IPC: 1.47916 cumulative IPC: 1.36687 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  161428932 heartbeat IPC: 1.25324 cumulative IPC: 1.36611 (Simulation time: 0 hr 7 min 57 sec) 
Heartbeat CPU  0 instructions:  263000002 cycles:  162129749 heartbeat IPC: 1.42691 cumulative IPC: 1.36646 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  162803286 heartbeat IPC: 1.48470 cumulative IPC: 1.36713 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  265000000 cycles:  163604268 heartbeat IPC: 1.24847 cumulative IPC: 1.36634 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:  266000000 cycles:  164304487 heartbeat IPC: 1.42812 cumulative IPC: 1.36670 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  267000002 cycles:  164977999 heartbeat IPC: 1.48476 cumulative IPC: 1.36735 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  165775177 heartbeat IPC: 1.25442 cumulative IPC: 1.36661 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  166475185 heartbeat IPC: 1.42856 cumulative IPC: 1.36697 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  0 instructions:  270000002 cycles:  167148674 heartbeat IPC: 1.48481 cumulative IPC: 1.36760 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  271000000 cycles:  167951891 heartbeat IPC: 1.24499 cumulative IPC: 1.36682 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  168651437 heartbeat IPC: 1.42950 cumulative IPC: 1.36716 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  273000002 cycles:  169324939 heartbeat IPC: 1.48478 cumulative IPC: 1.36779 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  170121586 heartbeat IPC: 1.25526 cumulative IPC: 1.36709 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  170822431 heartbeat IPC: 1.42685 cumulative IPC: 1.36741 (Simulation time: 0 hr 8 min 22 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  171494978 heartbeat IPC: 1.48688 cumulative IPC: 1.36804 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  277000003 cycles:  172300196 heartbeat IPC: 1.24190 cumulative IPC: 1.36725 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  173005129 heartbeat IPC: 1.41857 cumulative IPC: 1.36753 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  173675826 heartbeat IPC: 1.49098 cumulative IPC: 1.36816 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  174476991 heartbeat IPC: 1.24818 cumulative IPC: 1.36743 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  175178360 heartbeat IPC: 1.42578 cumulative IPC: 1.36774 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  282000002 cycles:  175851176 heartbeat IPC: 1.48629 cumulative IPC: 1.36834 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  283000002 cycles:  176649822 heartbeat IPC: 1.25212 cumulative IPC: 1.36765 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  177351935 heartbeat IPC: 1.42427 cumulative IPC: 1.36795 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  178026199 heartbeat IPC: 1.48310 cumulative IPC: 1.36852 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  0 instructions:  286000000 cycles:  178824874 heartbeat IPC: 1.25207 cumulative IPC: 1.36784 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  179528487 heartbeat IPC: 1.42124 cumulative IPC: 1.36811 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  180201006 heartbeat IPC: 1.48695 cumulative IPC: 1.36869 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  289000003 cycles:  181001083 heartbeat IPC: 1.24988 cumulative IPC: 1.36800 (Simulation time: 0 hr 8 min 48 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  181706209 heartbeat IPC: 1.41818 cumulative IPC: 1.36826 (Simulation time: 0 hr 8 min 50 sec) 
Heartbeat CPU  0 instructions:  291000001 cycles:  182372709 heartbeat IPC: 1.50037 cumulative IPC: 1.36889 (Simulation time: 0 hr 8 min 52 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  183113220 heartbeat IPC: 1.35042 cumulative IPC: 1.36879 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  183826553 heartbeat IPC: 1.40187 cumulative IPC: 1.36896 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  294000001 cycles:  184505196 heartbeat IPC: 1.47353 cumulative IPC: 1.36946 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:  295000002 cycles:  185220733 heartbeat IPC: 1.39755 cumulative IPC: 1.36960 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  185936433 heartbeat IPC: 1.39723 cumulative IPC: 1.36974 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  186623179 heartbeat IPC: 1.45614 cumulative IPC: 1.37015 (Simulation time: 0 hr 9 min 4 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  187335829 heartbeat IPC: 1.40321 cumulative IPC: 1.37032 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  188055477 heartbeat IPC: 1.38957 cumulative IPC: 1.37041 (Simulation time: 0 hr 9 min 8 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  188748860 heartbeat IPC: 1.44220 cumulative IPC: 1.37075 (Simulation time: 0 hr 9 min 9 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  189448477 heartbeat IPC: 1.42936 cumulative IPC: 1.37103 (Simulation time: 0 hr 9 min 11 sec) 
Heartbeat CPU  0 instructions:  302000003 cycles:  190165234 heartbeat IPC: 1.39517 cumulative IPC: 1.37115 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  0 instructions:  303000002 cycles:  190865801 heartbeat IPC: 1.42741 cumulative IPC: 1.37142 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  191584476 heartbeat IPC: 1.39145 cumulative IPC: 1.37151 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  192273880 heartbeat IPC: 1.45053 cumulative IPC: 1.37188 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  306000003 cycles:  192976345 heartbeat IPC: 1.42356 cumulative IPC: 1.37212 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  193700861 heartbeat IPC: 1.38023 cumulative IPC: 1.37216 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  194381412 heartbeat IPC: 1.46940 cumulative IPC: 1.37260 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  195096092 heartbeat IPC: 1.39923 cumulative IPC: 1.37272 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  195877011 heartbeat IPC: 1.28054 cumulative IPC: 1.37225 (Simulation time: 0 hr 9 min 29 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles:  196555983 heartbeat IPC: 1.47282 cumulative IPC: 1.37269 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  197268847 heartbeat IPC: 1.40279 cumulative IPC: 1.37283 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  198098619 heartbeat IPC: 1.20515 cumulative IPC: 1.37194 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  314000001 cycles:  198840295 heartbeat IPC: 1.34830 cumulative IPC: 1.37182 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  199558143 heartbeat IPC: 1.39305 cumulative IPC: 1.37192 (Simulation time: 0 hr 9 min 38 sec) 
