*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/410.bwaves-1963B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:  267988917 heartbeat IPC: 0.24214 cumulative IPC: 0.24234 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  272088283 heartbeat IPC: 0.24394 cumulative IPC: 0.24237 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  276228946 heartbeat IPC: 0.24151 cumulative IPC: 0.24235 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  280354600 heartbeat IPC: 0.24239 cumulative IPC: 0.24235 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  153000002 cycles:  284486996 heartbeat IPC: 0.24199 cumulative IPC: 0.24234 (Simulation time: 0 hr 6 min 49 sec) 
Heartbeat CPU  0 instructions:  154000001 cycles:  288617847 heartbeat IPC: 0.24208 cumulative IPC: 0.24234 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  155000002 cycles:  292744176 heartbeat IPC: 0.24235 cumulative IPC: 0.24234 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  296878108 heartbeat IPC: 0.24190 cumulative IPC: 0.24233 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:  300977722 heartbeat IPC: 0.24393 cumulative IPC: 0.24236 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  158000000 cycles:  305130960 heartbeat IPC: 0.24078 cumulative IPC: 0.24233 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  0 instructions:  159000000 cycles:  309239202 heartbeat IPC: 0.24341 cumulative IPC: 0.24235 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  313387280 heartbeat IPC: 0.24108 cumulative IPC: 0.24233 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  161000000 cycles:  317509875 heartbeat IPC: 0.24257 cumulative IPC: 0.24233 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  321641535 heartbeat IPC: 0.24203 cumulative IPC: 0.24233 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  325751479 heartbeat IPC: 0.24331 cumulative IPC: 0.24234 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  329885126 heartbeat IPC: 0.24192 cumulative IPC: 0.24234 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  334000964 heartbeat IPC: 0.24296 cumulative IPC: 0.24235 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  0 instructions:  166000002 cycles:  338142980 heartbeat IPC: 0.24143 cumulative IPC: 0.24233 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  342251617 heartbeat IPC: 0.24339 cumulative IPC: 0.24235 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  346401441 heartbeat IPC: 0.24097 cumulative IPC: 0.24233 (Simulation time: 0 hr 7 min 48 sec) 
Heartbeat CPU  0 instructions:  169000002 cycles:  350527031 heartbeat IPC: 0.24239 cumulative IPC: 0.24233 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:  354685384 heartbeat IPC: 0.24048 cumulative IPC: 0.24230 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  358795070 heartbeat IPC: 0.24333 cumulative IPC: 0.24232 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  362946862 heartbeat IPC: 0.24086 cumulative IPC: 0.24230 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  367047011 heartbeat IPC: 0.24389 cumulative IPC: 0.24232 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  371170143 heartbeat IPC: 0.24253 cumulative IPC: 0.24232 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  175000003 cycles:  375299354 heartbeat IPC: 0.24218 cumulative IPC: 0.24232 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  379426614 heartbeat IPC: 0.24229 cumulative IPC: 0.24232 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  383543498 heartbeat IPC: 0.24290 cumulative IPC: 0.24233 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  178000002 cycles:  387667154 heartbeat IPC: 0.24250 cumulative IPC: 0.24233 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  179000001 cycles:  391808207 heartbeat IPC: 0.24148 cumulative IPC: 0.24232 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  395921202 heartbeat IPC: 0.24313 cumulative IPC: 0.24233 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  181000001 cycles:  400070752 heartbeat IPC: 0.24099 cumulative IPC: 0.24231 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  404199676 heartbeat IPC: 0.24219 cumulative IPC: 0.24231 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  408328741 heartbeat IPC: 0.24219 cumulative IPC: 0.24231 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  412431543 heartbeat IPC: 0.24374 cumulative IPC: 0.24233 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  416578828 heartbeat IPC: 0.24112 cumulative IPC: 0.24231 (Simulation time: 0 hr 8 min 55 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  420672979 heartbeat IPC: 0.24425 cumulative IPC: 0.24233 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  424809521 heartbeat IPC: 0.24175 cumulative IPC: 0.24233 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  428892564 heartbeat IPC: 0.24491 cumulative IPC: 0.24236 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  433028574 heartbeat IPC: 0.24178 cumulative IPC: 0.24235 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  190000003 cycles:  437133899 heartbeat IPC: 0.24359 cumulative IPC: 0.24236 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  441281805 heartbeat IPC: 0.24109 cumulative IPC: 0.24235 (Simulation time: 0 hr 9 min 18 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  445404736 heartbeat IPC: 0.24255 cumulative IPC: 0.24235 (Simulation time: 0 hr 9 min 22 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  449556499 heartbeat IPC: 0.24086 cumulative IPC: 0.24234 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  453656228 heartbeat IPC: 0.24392 cumulative IPC: 0.24235 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:  195000002 cycles:  457809779 heartbeat IPC: 0.24076 cumulative IPC: 0.24233 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  461922339 heartbeat IPC: 0.24316 cumulative IPC: 0.24234 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  466041549 heartbeat IPC: 0.24277 cumulative IPC: 0.24235 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  470148689 heartbeat IPC: 0.24348 cumulative IPC: 0.24236 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles:  474277481 heartbeat IPC: 0.24220 cumulative IPC: 0.24236 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  478400279 heartbeat IPC: 0.24255 cumulative IPC: 0.24236 (Simulation time: 0 hr 9 min 53 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  482530365 heartbeat IPC: 0.24213 cumulative IPC: 0.24236 (Simulation time: 0 hr 9 min 57 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  486680069 heartbeat IPC: 0.24098 cumulative IPC: 0.24234 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  490802622 heartbeat IPC: 0.24257 cumulative IPC: 0.24235 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  494954977 heartbeat IPC: 0.24083 cumulative IPC: 0.24233 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  205000003 cycles:  499064226 heartbeat IPC: 0.24335 cumulative IPC: 0.24234 (Simulation time: 0 hr 10 min 13 sec) 
Heartbeat CPU  0 instructions:  206000002 cycles:  503207522 heartbeat IPC: 0.24135 cumulative IPC: 0.24233 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  207000000 cycles:  507298814 heartbeat IPC: 0.24442 cumulative IPC: 0.24235 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  511433289 heartbeat IPC: 0.24187 cumulative IPC: 0.24235 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  209000002 cycles:  515543650 heartbeat IPC: 0.24329 cumulative IPC: 0.24236 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  210000001 cycles:  519692862 heartbeat IPC: 0.24101 cumulative IPC: 0.24234 (Simulation time: 0 hr 10 min 32 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  523777092 heartbeat IPC: 0.24484 cumulative IPC: 0.24237 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  527948826 heartbeat IPC: 0.23971 cumulative IPC: 0.24234 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  213000001 cycles:  532059671 heartbeat IPC: 0.24326 cumulative IPC: 0.24235 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  536200696 heartbeat IPC: 0.24149 cumulative IPC: 0.24234 (Simulation time: 0 hr 10 min 48 sec) 
Heartbeat CPU  0 instructions:  215000002 cycles:  540300576 heartbeat IPC: 0.24391 cumulative IPC: 0.24236 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  544452204 heartbeat IPC: 0.24087 cumulative IPC: 0.24234 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles:  548575326 heartbeat IPC: 0.24253 cumulative IPC: 0.24234 (Simulation time: 0 hr 11 min 0 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  552724919 heartbeat IPC: 0.24099 cumulative IPC: 0.24233 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  556827629 heartbeat IPC: 0.24374 cumulative IPC: 0.24234 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  560962826 heartbeat IPC: 0.24183 cumulative IPC: 0.24234 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  221000001 cycles:  565065053 heartbeat IPC: 0.24377 cumulative IPC: 0.24235 (Simulation time: 0 hr 11 min 16 sec) 
Heartbeat CPU  0 instructions:  222000002 cycles:  569180084 heartbeat IPC: 0.24301 cumulative IPC: 0.24236 (Simulation time: 0 hr 11 min 19 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  573308786 heartbeat IPC: 0.24221 cumulative IPC: 0.24236 (Simulation time: 0 hr 11 min 23 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  577441003 heartbeat IPC: 0.24200 cumulative IPC: 0.24235 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  581573532 heartbeat IPC: 0.24198 cumulative IPC: 0.24235 (Simulation time: 0 hr 11 min 31 sec) 
Heartbeat CPU  0 instructions:  226000003 cycles:  585696902 heartbeat IPC: 0.24252 cumulative IPC: 0.24235 (Simulation time: 0 hr 11 min 35 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  589825149 heartbeat IPC: 0.24223 cumulative IPC: 0.24235 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  593933359 heartbeat IPC: 0.24341 cumulative IPC: 0.24236 (Simulation time: 0 hr 11 min 43 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  598077733 heartbeat IPC: 0.24129 cumulative IPC: 0.24235 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  602184563 heartbeat IPC: 0.24350 cumulative IPC: 0.24236 (Simulation time: 0 hr 11 min 51 sec) 
Heartbeat CPU  0 instructions:  231000001 cycles:  606311005 heartbeat IPC: 0.24234 cumulative IPC: 0.24236 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  610407351 heartbeat IPC: 0.24412 cumulative IPC: 0.24237 (Simulation time: 0 hr 11 min 59 sec) 
Heartbeat CPU  0 instructions:  233000000 cycles:  614563769 heartbeat IPC: 0.24059 cumulative IPC: 0.24236 (Simulation time: 0 hr 12 min 2 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  618657805 heartbeat IPC: 0.24426 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  0 instructions:  235000001 cycles:  622799025 heartbeat IPC: 0.24147 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 10 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  626914927 heartbeat IPC: 0.24296 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 14 sec) 
Heartbeat CPU  0 instructions:  237000000 cycles:  631064587 heartbeat IPC: 0.24098 cumulative IPC: 0.24236 (Simulation time: 0 hr 12 min 18 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  635155143 heartbeat IPC: 0.24447 cumulative IPC: 0.24238 (Simulation time: 0 hr 12 min 22 sec) 
Heartbeat CPU  0 instructions:  239000001 cycles:  639309383 heartbeat IPC: 0.24072 cumulative IPC: 0.24236 (Simulation time: 0 hr 12 min 26 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  643430676 heartbeat IPC: 0.24264 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 30 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  647567290 heartbeat IPC: 0.24174 cumulative IPC: 0.24236 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  0 instructions:  242000003 cycles:  651682331 heartbeat IPC: 0.24301 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 38 sec) 
Heartbeat CPU  0 instructions:  243000000 cycles:  655804713 heartbeat IPC: 0.24258 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 42 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  659921911 heartbeat IPC: 0.24288 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  0 instructions:  245000001 cycles:  664046925 heartbeat IPC: 0.24242 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 49 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  668185284 heartbeat IPC: 0.24164 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 53 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  672305295 heartbeat IPC: 0.24272 cumulative IPC: 0.24237 (Simulation time: 0 hr 12 min 57 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  676415793 heartbeat IPC: 0.24328 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 1 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  680530398 heartbeat IPC: 0.24304 cumulative IPC: 0.24238 (Simulation time: 0 hr 13 min 5 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  684683082 heartbeat IPC: 0.24081 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 9 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  688778366 heartbeat IPC: 0.24418 cumulative IPC: 0.24238 (Simulation time: 0 hr 13 min 13 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  692924513 heartbeat IPC: 0.24119 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  697053549 heartbeat IPC: 0.24219 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 21 sec) 
Heartbeat CPU  0 instructions:  254000001 cycles:  701190975 heartbeat IPC: 0.24170 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 25 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  705288144 heartbeat IPC: 0.24407 cumulative IPC: 0.24238 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  709448880 heartbeat IPC: 0.24034 cumulative IPC: 0.24236 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  713548000 heartbeat IPC: 0.24395 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 36 sec) 
Heartbeat CPU  0 instructions:  258000003 cycles:  717689525 heartbeat IPC: 0.24146 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 40 sec) 
Heartbeat CPU  0 instructions:  259000002 cycles:  721779566 heartbeat IPC: 0.24450 cumulative IPC: 0.24238 (Simulation time: 0 hr 13 min 44 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  725928454 heartbeat IPC: 0.24103 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 48 sec) 
Heartbeat CPU  0 instructions:  261000003 cycles:  730036710 heartbeat IPC: 0.24341 cumulative IPC: 0.24238 (Simulation time: 0 hr 13 min 52 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  734180390 heartbeat IPC: 0.24133 cumulative IPC: 0.24237 (Simulation time: 0 hr 13 min 56 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  738304368 heartbeat IPC: 0.24248 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 0 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  742453355 heartbeat IPC: 0.24102 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 4 sec) 
Heartbeat CPU  0 instructions:  265000001 cycles:  746558531 heartbeat IPC: 0.24360 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 8 sec) 
Heartbeat CPU  0 instructions:  266000003 cycles:  750691264 heartbeat IPC: 0.24197 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 12 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  754814087 heartbeat IPC: 0.24255 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 16 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  758946118 heartbeat IPC: 0.24201 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 20 sec) 
Heartbeat CPU  0 instructions:  269000000 cycles:  763066232 heartbeat IPC: 0.24271 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 24 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  767189355 heartbeat IPC: 0.24253 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 27 sec) 
Heartbeat CPU  0 instructions:  271000001 cycles:  771320725 heartbeat IPC: 0.24205 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 31 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  775448058 heartbeat IPC: 0.24229 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 35 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  779582158 heartbeat IPC: 0.24189 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 39 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  783712629 heartbeat IPC: 0.24210 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 43 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  787834814 heartbeat IPC: 0.24259 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 47 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  791950760 heartbeat IPC: 0.24296 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 51 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles:  796108599 heartbeat IPC: 0.24051 cumulative IPC: 0.24236 (Simulation time: 0 hr 14 min 55 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  800211520 heartbeat IPC: 0.24373 cumulative IPC: 0.24237 (Simulation time: 0 hr 14 min 59 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  804365006 heartbeat IPC: 0.24076 cumulative IPC: 0.24236 (Simulation time: 0 hr 15 min 3 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  808462607 heartbeat IPC: 0.24404 cumulative IPC: 0.24237 (Simulation time: 0 hr 15 min 7 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  812614745 heartbeat IPC: 0.24084 cumulative IPC: 0.24236 (Simulation time: 0 hr 15 min 11 sec) 
Heartbeat CPU  0 instructions:  282000000 cycles:  816699733 heartbeat IPC: 0.24480 cumulative IPC: 0.24237 (Simulation time: 0 hr 15 min 14 sec) 
Heartbeat CPU  0 instructions:  283000003 cycles:  820855465 heartbeat IPC: 0.24063 cumulative IPC: 0.24236 (Simulation time: 0 hr 15 min 18 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  824979139 heartbeat IPC: 0.24250 cumulative IPC: 0.24236 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  829129584 heartbeat IPC: 0.24094 cumulative IPC: 0.24236 (Simulation time: 0 hr 15 min 26 sec) 
Heartbeat CPU  0 instructions:  286000002 cycles:  833248831 heartbeat IPC: 0.24276 cumulative IPC: 0.24236 (Simulation time: 0 hr 15 min 30 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  837385969 heartbeat IPC: 0.24171 cumulative IPC: 0.24235 (Simulation time: 0 hr 15 min 34 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  841511246 heartbeat IPC: 0.24241 cumulative IPC: 0.24236 (Simulation time: 0 hr 15 min 38 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  845654351 heartbeat IPC: 0.24137 cumulative IPC: 0.24235 (Simulation time: 0 hr 15 min 42 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  849776350 heartbeat IPC: 0.24260 cumulative IPC: 0.24235 (Simulation time: 0 hr 15 min 46 sec) 
Heartbeat CPU  0 instructions:  291000002 cycles:  853924832 heartbeat IPC: 0.24105 cumulative IPC: 0.24234 (Simulation time: 0 hr 15 min 50 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  858048018 heartbeat IPC: 0.24253 cumulative IPC: 0.24235 (Simulation time: 0 hr 15 min 54 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  862160473 heartbeat IPC: 0.24316 cumulative IPC: 0.24235 (Simulation time: 0 hr 15 min 58 sec) 
Heartbeat CPU  0 instructions:  294000000 cycles:  866288814 heartbeat IPC: 0.24223 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 2 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  870407242 heartbeat IPC: 0.24281 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 5 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  874535052 heartbeat IPC: 0.24226 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 9 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  878649854 heartbeat IPC: 0.24303 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 13 sec) 
Heartbeat CPU  0 instructions:  298000001 cycles:  882784472 heartbeat IPC: 0.24186 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 17 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  886890489 heartbeat IPC: 0.24354 cumulative IPC: 0.24236 (Simulation time: 0 hr 16 min 21 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  891040781 heartbeat IPC: 0.24095 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 25 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  895144025 heartbeat IPC: 0.24371 cumulative IPC: 0.24236 (Simulation time: 0 hr 16 min 29 sec) 
Heartbeat CPU  0 instructions:  302000002 cycles:  899281323 heartbeat IPC: 0.24170 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 33 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  903371823 heartbeat IPC: 0.24447 cumulative IPC: 0.24236 (Simulation time: 0 hr 16 min 37 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  907521430 heartbeat IPC: 0.24099 cumulative IPC: 0.24236 (Simulation time: 0 hr 16 min 41 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  911624520 heartbeat IPC: 0.24372 cumulative IPC: 0.24236 (Simulation time: 0 hr 16 min 44 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  915783720 heartbeat IPC: 0.24043 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 48 sec) 
Heartbeat CPU  0 instructions:  307000002 cycles:  919903408 heartbeat IPC: 0.24274 cumulative IPC: 0.24236 (Simulation time: 0 hr 16 min 52 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  924053245 heartbeat IPC: 0.24097 cumulative IPC: 0.24235 (Simulation time: 0 hr 16 min 56 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  928159412 heartbeat IPC: 0.24354 cumulative IPC: 0.24236 (Simulation time: 0 hr 17 min 0 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  932309977 heartbeat IPC: 0.24093 cumulative IPC: 0.24235 (Simulation time: 0 hr 17 min 4 sec) 
Heartbeat CPU  0 instructions:  311000002 cycles:  936410902 heartbeat IPC: 0.24385 cumulative IPC: 0.24236 (Simulation time: 0 hr 17 min 8 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  940559287 heartbeat IPC: 0.24106 cumulative IPC: 0.24235 (Simulation time: 0 hr 17 min 12 sec) 
Heartbeat CPU  0 instructions:  313000003 cycles:  944683386 heartbeat IPC: 0.24248 cumulative IPC: 0.24235 (Simulation time: 0 hr 17 min 16 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  948812300 heartbeat IPC: 0.24219 cumulative IPC: 0.24235 (Simulation time: 0 hr 17 min 20 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  952936007 heartbeat IPC: 0.24250 cumulative IPC: 0.24235 (Simulation time: 0 hr 17 min 24 sec) 
