*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/403.gcc-16B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:   79059207 heartbeat IPC: 1.15918 cumulative IPC: 1.35301 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  0 instructions:  150000003 cycles:   80003645 heartbeat IPC: 1.05883 cumulative IPC: 1.34553 (Simulation time: 0 hr 4 min 1 sec) 
Heartbeat CPU  0 instructions:  151000000 cycles:   80957841 heartbeat IPC: 1.04800 cumulative IPC: 1.33808 (Simulation time: 0 hr 4 min 2 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:   81776339 heartbeat IPC: 1.22175 cumulative IPC: 1.33564 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  153000001 cycles:   82605078 heartbeat IPC: 1.20665 cumulative IPC: 1.33295 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:  154000000 cycles:   83439776 heartbeat IPC: 1.19804 cumulative IPC: 1.33018 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:  155000000 cycles:   84298197 heartbeat IPC: 1.16493 cumulative IPC: 1.32675 (Simulation time: 0 hr 4 min 10 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:   85403800 heartbeat IPC: 0.90448 cumulative IPC: 1.31578 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:   86260147 heartbeat IPC: 1.16775 cumulative IPC: 1.31286 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  0 instructions:  158000001 cycles:   87242439 heartbeat IPC: 1.01803 cumulative IPC: 1.30634 (Simulation time: 0 hr 4 min 15 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:   88067817 heartbeat IPC: 1.21157 cumulative IPC: 1.30461 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:   88803058 heartbeat IPC: 1.36010 cumulative IPC: 1.30550 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  161000001 cycles:   89581637 heartbeat IPC: 1.28439 cumulative IPC: 1.30515 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  0 instructions:  162000003 cycles:   90347861 heartbeat IPC: 1.30510 cumulative IPC: 1.30515 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:  163000000 cycles:   91056228 heartbeat IPC: 1.41169 cumulative IPC: 1.30671 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:   91807704 heartbeat IPC: 1.33071 cumulative IPC: 1.30708 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:   92512164 heartbeat IPC: 1.41953 cumulative IPC: 1.30868 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:  166000001 cycles:   93198529 heartbeat IPC: 1.45695 cumulative IPC: 1.31070 (Simulation time: 0 hr 4 min 29 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:   93989145 heartbeat IPC: 1.26484 cumulative IPC: 1.30999 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:   94751887 heartbeat IPC: 1.31106 cumulative IPC: 1.31000 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:  169000000 cycles:   95535923 heartbeat IPC: 1.27545 cumulative IPC: 1.30949 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:   96262267 heartbeat IPC: 1.37676 cumulative IPC: 1.31040 (Simulation time: 0 hr 4 min 37 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:   97112297 heartbeat IPC: 1.17643 cumulative IPC: 1.30831 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:   97934914 heartbeat IPC: 1.21563 cumulative IPC: 1.30692 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  173000001 cycles:   98638044 heartbeat IPC: 1.42221 cumulative IPC: 1.30838 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:   99372727 heartbeat IPC: 1.36113 cumulative IPC: 1.30906 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:  100081064 heartbeat IPC: 1.41176 cumulative IPC: 1.31033 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  100839044 heartbeat IPC: 1.31930 cumulative IPC: 1.31045 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:  177000002 cycles:  101621571 heartbeat IPC: 1.27791 cumulative IPC: 1.31002 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  178000001 cycles:  102471760 heartbeat IPC: 1.17621 cumulative IPC: 1.30811 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  103250904 heartbeat IPC: 1.28346 cumulative IPC: 1.30779 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  104068254 heartbeat IPC: 1.22346 cumulative IPC: 1.30666 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  0 instructions:  181000000 cycles:  104851110 heartbeat IPC: 1.27737 cumulative IPC: 1.30629 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:  182000003 cycles:  105667734 heartbeat IPC: 1.22456 cumulative IPC: 1.30523 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  106524571 heartbeat IPC: 1.16708 cumulative IPC: 1.30337 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  107242492 heartbeat IPC: 1.39291 cumulative IPC: 1.30437 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:  185000002 cycles:  107976592 heartbeat IPC: 1.36221 cumulative IPC: 1.30502 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  108685200 heartbeat IPC: 1.41121 cumulative IPC: 1.30617 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  187000001 cycles:  109422539 heartbeat IPC: 1.35623 cumulative IPC: 1.30672 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  110249413 heartbeat IPC: 1.20937 cumulative IPC: 1.30553 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  111090574 heartbeat IPC: 1.18883 cumulative IPC: 1.30409 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  111874376 heartbeat IPC: 1.27583 cumulative IPC: 1.30377 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:  191000003 cycles:  112697386 heartbeat IPC: 1.21506 cumulative IPC: 1.30272 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  113450925 heartbeat IPC: 1.32707 cumulative IPC: 1.30298 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  193000000 cycles:  114303062 heartbeat IPC: 1.17352 cumulative IPC: 1.30144 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  115175282 heartbeat IPC: 1.14650 cumulative IPC: 1.29957 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  0 instructions:  195000001 cycles:  115917106 heartbeat IPC: 1.34803 cumulative IPC: 1.30006 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  116796258 heartbeat IPC: 1.13746 cumulative IPC: 1.29813 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  117647654 heartbeat IPC: 1.17454 cumulative IPC: 1.29672 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  118578920 heartbeat IPC: 1.07381 cumulative IPC: 1.29398 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  199000002 cycles:  119606162 heartbeat IPC: 0.97348 cumulative IPC: 1.28969 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  120466153 heartbeat IPC: 1.16280 cumulative IPC: 1.28829 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  201000000 cycles:  121472196 heartbeat IPC: 0.99399 cumulative IPC: 1.28452 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  122316345 heartbeat IPC: 1.18463 cumulative IPC: 1.28346 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  123387327 heartbeat IPC: 0.93372 cumulative IPC: 1.27881 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  124284693 heartbeat IPC: 1.11437 cumulative IPC: 1.27700 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  125254692 heartbeat IPC: 1.03093 cumulative IPC: 1.27410 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  206000003 cycles:  126091663 heartbeat IPC: 1.19479 cumulative IPC: 1.27330 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  0 instructions:  207000003 cycles:  126850472 heartbeat IPC: 1.31785 cumulative IPC: 1.27371 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  127657663 heartbeat IPC: 1.23886 cumulative IPC: 1.27337 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  128528415 heartbeat IPC: 1.14843 cumulative IPC: 1.27210 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  210000003 cycles:  129521057 heartbeat IPC: 1.00741 cumulative IPC: 1.26907 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  0 instructions:  211000001 cycles:  130299597 heartbeat IPC: 1.28445 cumulative IPC: 1.26921 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  131027250 heartbeat IPC: 1.37428 cumulative IPC: 1.27008 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  213000000 cycles:  131940612 heartbeat IPC: 1.09486 cumulative IPC: 1.26828 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  132799044 heartbeat IPC: 1.16491 cumulative IPC: 1.26729 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  133753987 heartbeat IPC: 1.04718 cumulative IPC: 1.26498 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  134661849 heartbeat IPC: 1.10149 cumulative IPC: 1.26337 (Simulation time: 0 hr 6 min 0 sec) 
Heartbeat CPU  0 instructions:  217000003 cycles:  135698597 heartbeat IPC: 0.96456 cumulative IPC: 1.26003 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  136512439 heartbeat IPC: 1.22874 cumulative IPC: 1.25976 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  137253761 heartbeat IPC: 1.34894 cumulative IPC: 1.26046 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  137967804 heartbeat IPC: 1.40047 cumulative IPC: 1.26151 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles:  138644859 heartbeat IPC: 1.47698 cumulative IPC: 1.26303 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  139584054 heartbeat IPC: 1.06474 cumulative IPC: 1.26111 (Simulation time: 0 hr 6 min 11 sec) 
Heartbeat CPU  0 instructions:  223000002 cycles:  140308597 heartbeat IPC: 1.38018 cumulative IPC: 1.26199 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  141001524 heartbeat IPC: 1.44315 cumulative IPC: 1.26327 (Simulation time: 0 hr 6 min 14 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  141724713 heartbeat IPC: 1.38276 cumulative IPC: 1.26414 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles:  142644137 heartbeat IPC: 1.08764 cumulative IPC: 1.26252 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  143341789 heartbeat IPC: 1.43338 cumulative IPC: 1.26370 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  144079358 heartbeat IPC: 1.35580 cumulative IPC: 1.26438 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  144793062 heartbeat IPC: 1.40114 cumulative IPC: 1.26533 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  145574226 heartbeat IPC: 1.28014 cumulative IPC: 1.26545 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  146406070 heartbeat IPC: 1.20215 cumulative IPC: 1.26494 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  147140512 heartbeat IPC: 1.36158 cumulative IPC: 1.26562 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  147844178 heartbeat IPC: 1.42113 cumulative IPC: 1.26666 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:  234000003 cycles:  148647279 heartbeat IPC: 1.24518 cumulative IPC: 1.26650 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  0 instructions:  235000002 cycles:  149479643 heartbeat IPC: 1.20140 cumulative IPC: 1.26599 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  150194977 heartbeat IPC: 1.39795 cumulative IPC: 1.26687 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles:  150888980 heartbeat IPC: 1.44092 cumulative IPC: 1.26799 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  151700386 heartbeat IPC: 1.23243 cumulative IPC: 1.26772 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  152506951 heartbeat IPC: 1.23983 cumulative IPC: 1.26752 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  153211187 heartbeat IPC: 1.41998 cumulative IPC: 1.26849 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  241000002 cycles:  153939806 heartbeat IPC: 1.37246 cumulative IPC: 1.26917 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  242000002 cycles:  154756776 heartbeat IPC: 1.22404 cumulative IPC: 1.26884 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:  243000002 cycles:  155563172 heartbeat IPC: 1.24009 cumulative IPC: 1.26864 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  156292360 heartbeat IPC: 1.37139 cumulative IPC: 1.26930 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  157003797 heartbeat IPC: 1.40561 cumulative IPC: 1.27015 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles:  157695752 heartbeat IPC: 1.44518 cumulative IPC: 1.27120 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  158494845 heartbeat IPC: 1.25142 cumulative IPC: 1.27106 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  159445612 heartbeat IPC: 1.05178 cumulative IPC: 1.26928 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  249000000 cycles:  160124287 heartbeat IPC: 1.47346 cumulative IPC: 1.27046 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  160870540 heartbeat IPC: 1.34003 cumulative IPC: 1.27090 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  161585097 heartbeat IPC: 1.39947 cumulative IPC: 1.27167 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  162297522 heartbeat IPC: 1.40366 cumulative IPC: 1.27246 (Simulation time: 0 hr 7 min 4 sec) 
Heartbeat CPU  0 instructions:  253000002 cycles:  163298712 heartbeat IPC: 0.99881 cumulative IPC: 1.27018 (Simulation time: 0 hr 7 min 6 sec) 
Heartbeat CPU  0 instructions:  254000002 cycles:  164015712 heartbeat IPC: 1.39470 cumulative IPC: 1.27092 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  164709973 heartbeat IPC: 1.44038 cumulative IPC: 1.27189 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  165608287 heartbeat IPC: 1.11320 cumulative IPC: 1.27072 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  166325429 heartbeat IPC: 1.39442 cumulative IPC: 1.27144 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  258000002 cycles:  167008457 heartbeat IPC: 1.46407 cumulative IPC: 1.27250 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  167888930 heartbeat IPC: 1.13575 cumulative IPC: 1.27154 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  168613588 heartbeat IPC: 1.37996 cumulative IPC: 1.27216 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  0 instructions:  261000002 cycles:  169299407 heartbeat IPC: 1.45811 cumulative IPC: 1.27317 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  170197079 heartbeat IPC: 1.11399 cumulative IPC: 1.27205 (Simulation time: 0 hr 7 min 22 sec) 
Heartbeat CPU  0 instructions:  263000002 cycles:  170912500 heartbeat IPC: 1.39778 cumulative IPC: 1.27275 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  171601044 heartbeat IPC: 1.45234 cumulative IPC: 1.27371 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  265000000 cycles:  172496639 heartbeat IPC: 1.11658 cumulative IPC: 1.27263 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  266000000 cycles:  173210897 heartbeat IPC: 1.40005 cumulative IPC: 1.27333 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  0 instructions:  267000002 cycles:  173893716 heartbeat IPC: 1.46452 cumulative IPC: 1.27432 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  174775485 heartbeat IPC: 1.13408 cumulative IPC: 1.27338 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  175489488 heartbeat IPC: 1.40056 cumulative IPC: 1.27407 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  270000002 cycles:  176173195 heartbeat IPC: 1.46261 cumulative IPC: 1.27504 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  0 instructions:  271000000 cycles:  177062050 heartbeat IPC: 1.12504 cumulative IPC: 1.27404 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  177771048 heartbeat IPC: 1.41044 cumulative IPC: 1.27476 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  273000002 cycles:  178457997 heartbeat IPC: 1.45572 cumulative IPC: 1.27568 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  179339295 heartbeat IPC: 1.13469 cumulative IPC: 1.27477 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  180066685 heartbeat IPC: 1.37478 cumulative IPC: 1.27530 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  180741250 heartbeat IPC: 1.48244 cumulative IPC: 1.27631 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  0 instructions:  277000003 cycles:  181640983 heartbeat IPC: 1.11144 cumulative IPC: 1.27524 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  182360144 heartbeat IPC: 1.39051 cumulative IPC: 1.27583 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  183037262 heartbeat IPC: 1.47685 cumulative IPC: 1.27681 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  183925342 heartbeat IPC: 1.12602 cumulative IPC: 1.27586 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  184639250 heartbeat IPC: 1.40074 cumulative IPC: 1.27649 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:  282000002 cycles:  185324705 heartbeat IPC: 1.45889 cumulative IPC: 1.27736 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  283000002 cycles:  186217592 heartbeat IPC: 1.11996 cumulative IPC: 1.27638 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  186940475 heartbeat IPC: 1.38335 cumulative IPC: 1.27692 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  187621193 heartbeat IPC: 1.46904 cumulative IPC: 1.27782 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  286000000 cycles:  188514004 heartbeat IPC: 1.12006 cumulative IPC: 1.27686 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  189233472 heartbeat IPC: 1.38992 cumulative IPC: 1.27741 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  189917531 heartbeat IPC: 1.46186 cumulative IPC: 1.27827 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  289000003 cycles:  190807077 heartbeat IPC: 1.12417 cumulative IPC: 1.27734 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  191521559 heartbeat IPC: 1.39961 cumulative IPC: 1.27793 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  291000001 cycles:  192199814 heartbeat IPC: 1.47437 cumulative IPC: 1.27882 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  193031936 heartbeat IPC: 1.20175 cumulative IPC: 1.27840 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  193762353 heartbeat IPC: 1.36908 cumulative IPC: 1.27883 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  294000001 cycles:  194472828 heartbeat IPC: 1.40751 cumulative IPC: 1.27944 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  295000002 cycles:  195259026 heartbeat IPC: 1.27195 cumulative IPC: 1.27940 (Simulation time: 0 hr 8 min 21 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  195997248 heartbeat IPC: 1.35460 cumulative IPC: 1.27976 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  196717013 heartbeat IPC: 1.38934 cumulative IPC: 1.28027 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  197511190 heartbeat IPC: 1.25916 cumulative IPC: 1.28017 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  198252509 heartbeat IPC: 1.34895 cumulative IPC: 1.28049 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  198986655 heartbeat IPC: 1.36213 cumulative IPC: 1.28088 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  199751080 heartbeat IPC: 1.30818 cumulative IPC: 1.28101 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:  302000003 cycles:  200490577 heartbeat IPC: 1.35227 cumulative IPC: 1.28134 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  303000002 cycles:  201213527 heartbeat IPC: 1.38322 cumulative IPC: 1.28181 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  202012475 heartbeat IPC: 1.25164 cumulative IPC: 1.28166 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  202707886 heartbeat IPC: 1.43800 cumulative IPC: 1.28234 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  306000003 cycles:  203444774 heartbeat IPC: 1.35706 cumulative IPC: 1.28268 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  204255055 heartbeat IPC: 1.23414 cumulative IPC: 1.28244 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  204935606 heartbeat IPC: 1.46940 cumulative IPC: 1.28322 (Simulation time: 0 hr 8 min 44 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  205704810 heartbeat IPC: 1.30005 cumulative IPC: 1.28330 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  206546711 heartbeat IPC: 1.18779 cumulative IPC: 1.28281 (Simulation time: 0 hr 8 min 48 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles:  207230054 heartbeat IPC: 1.46340 cumulative IPC: 1.28356 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  208001880 heartbeat IPC: 1.29563 cumulative IPC: 1.28362 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  208974135 heartbeat IPC: 1.02854 cumulative IPC: 1.28212 (Simulation time: 0 hr 8 min 53 sec) 
Heartbeat CPU  0 instructions:  314000001 cycles:  209764659 heartbeat IPC: 1.26498 cumulative IPC: 1.28204 (Simulation time: 0 hr 8 min 55 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  210492960 heartbeat IPC: 1.37306 cumulative IPC: 1.28244 (Simulation time: 0 hr 8 min 57 sec) 
