*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/410.bwaves-1963B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:  112697579 heartbeat IPC: 1.05216 cumulative IPC: 1.04461 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  113656154 heartbeat IPC: 1.04322 cumulative IPC: 1.04459 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  114609747 heartbeat IPC: 1.04866 cumulative IPC: 1.04466 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  115570728 heartbeat IPC: 1.04060 cumulative IPC: 1.04459 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  153000002 cycles:  116525464 heartbeat IPC: 1.04741 cumulative IPC: 1.04464 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  154000001 cycles:  117488179 heartbeat IPC: 1.03873 cumulative IPC: 1.04453 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:  155000002 cycles:  118444339 heartbeat IPC: 1.04585 cumulative IPC: 1.04455 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  119407844 heartbeat IPC: 1.03788 cumulative IPC: 1.04443 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:  120367614 heartbeat IPC: 1.04192 cumulative IPC: 1.04439 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:  158000000 cycles:  121324621 heartbeat IPC: 1.04492 cumulative IPC: 1.04440 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:  159000000 cycles:  122280863 heartbeat IPC: 1.04576 cumulative IPC: 1.04442 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  123235902 heartbeat IPC: 1.04708 cumulative IPC: 1.04447 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  0 instructions:  161000000 cycles:  124198601 heartbeat IPC: 1.03875 cumulative IPC: 1.04437 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  125152076 heartbeat IPC: 1.04880 cumulative IPC: 1.04444 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  126107314 heartbeat IPC: 1.04686 cumulative IPC: 1.04448 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  127067390 heartbeat IPC: 1.04158 cumulative IPC: 1.04444 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  128024262 heartbeat IPC: 1.04507 cumulative IPC: 1.04445 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  0 instructions:  166000002 cycles:  128975734 heartbeat IPC: 1.05100 cumulative IPC: 1.04454 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  129933809 heartbeat IPC: 1.04376 cumulative IPC: 1.04453 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  130894013 heartbeat IPC: 1.04144 cumulative IPC: 1.04449 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  169000002 cycles:  131850595 heartbeat IPC: 1.04539 cumulative IPC: 1.04450 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:  132814240 heartbeat IPC: 1.03773 cumulative IPC: 1.04440 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  133769445 heartbeat IPC: 1.04689 cumulative IPC: 1.04444 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  134729584 heartbeat IPC: 1.04152 cumulative IPC: 1.04440 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  135681079 heartbeat IPC: 1.05098 cumulative IPC: 1.04449 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  136637685 heartbeat IPC: 1.04536 cumulative IPC: 1.04450 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:  175000003 cycles:  137594819 heartbeat IPC: 1.04479 cumulative IPC: 1.04450 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  138554102 heartbeat IPC: 1.04244 cumulative IPC: 1.04447 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  139505618 heartbeat IPC: 1.05095 cumulative IPC: 1.04456 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:  178000002 cycles:  140464813 heartbeat IPC: 1.04254 cumulative IPC: 1.04453 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  179000001 cycles:  141425669 heartbeat IPC: 1.04074 cumulative IPC: 1.04448 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  142379119 heartbeat IPC: 1.04882 cumulative IPC: 1.04454 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  0 instructions:  181000001 cycles:  143334855 heartbeat IPC: 1.04632 cumulative IPC: 1.04456 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  144287741 heartbeat IPC: 1.04944 cumulative IPC: 1.04462 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  145242912 heartbeat IPC: 1.04694 cumulative IPC: 1.04465 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  146207190 heartbeat IPC: 1.03704 cumulative IPC: 1.04456 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  147159494 heartbeat IPC: 1.05008 cumulative IPC: 1.04462 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  148110483 heartbeat IPC: 1.05154 cumulative IPC: 1.04470 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  149067051 heartbeat IPC: 1.04541 cumulative IPC: 1.04471 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  150020273 heartbeat IPC: 1.04907 cumulative IPC: 1.04476 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  150979122 heartbeat IPC: 1.04292 cumulative IPC: 1.04474 (Simulation time: 0 hr 6 min 49 sec) 
Heartbeat CPU  0 instructions:  190000003 cycles:  151936785 heartbeat IPC: 1.04421 cumulative IPC: 1.04473 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  152899580 heartbeat IPC: 1.03864 cumulative IPC: 1.04466 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  153853688 heartbeat IPC: 1.04810 cumulative IPC: 1.04470 (Simulation time: 0 hr 6 min 56 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  154810757 heartbeat IPC: 1.04486 cumulative IPC: 1.04470 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  155765364 heartbeat IPC: 1.04755 cumulative IPC: 1.04473 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  195000002 cycles:  156726517 heartbeat IPC: 1.04042 cumulative IPC: 1.04469 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  157684487 heartbeat IPC: 1.04387 cumulative IPC: 1.04468 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  158637085 heartbeat IPC: 1.04976 cumulative IPC: 1.04473 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  159593483 heartbeat IPC: 1.04559 cumulative IPC: 1.04474 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles:  160547921 heartbeat IPC: 1.04774 cumulative IPC: 1.04477 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  161501498 heartbeat IPC: 1.04868 cumulative IPC: 1.04481 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  162458471 heartbeat IPC: 1.04496 cumulative IPC: 1.04481 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  163415832 heartbeat IPC: 1.04454 cumulative IPC: 1.04481 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  164377417 heartbeat IPC: 1.03995 cumulative IPC: 1.04476 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  165336363 heartbeat IPC: 1.04281 cumulative IPC: 1.04474 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  205000003 cycles:  166289909 heartbeat IPC: 1.04872 cumulative IPC: 1.04478 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  206000002 cycles:  167251291 heartbeat IPC: 1.04017 cumulative IPC: 1.04474 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  207000000 cycles:  168204924 heartbeat IPC: 1.04862 cumulative IPC: 1.04477 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  169160839 heartbeat IPC: 1.04612 cumulative IPC: 1.04478 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  209000002 cycles:  170116158 heartbeat IPC: 1.04677 cumulative IPC: 1.04480 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  210000001 cycles:  171076555 heartbeat IPC: 1.04124 cumulative IPC: 1.04477 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  172027219 heartbeat IPC: 1.05190 cumulative IPC: 1.04483 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  172985284 heartbeat IPC: 1.04377 cumulative IPC: 1.04482 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  213000001 cycles:  173938851 heartbeat IPC: 1.04870 cumulative IPC: 1.04486 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  174901082 heartbeat IPC: 1.03925 cumulative IPC: 1.04481 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  0 instructions:  215000002 cycles:  175852381 heartbeat IPC: 1.05120 cumulative IPC: 1.04486 (Simulation time: 0 hr 7 min 50 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  176807733 heartbeat IPC: 1.04673 cumulative IPC: 1.04488 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles:  177767100 heartbeat IPC: 1.04236 cumulative IPC: 1.04486 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  178724869 heartbeat IPC: 1.04409 cumulative IPC: 1.04485 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  179678343 heartbeat IPC: 1.04880 cumulative IPC: 1.04489 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  180631388 heartbeat IPC: 1.04927 cumulative IPC: 1.04492 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  0 instructions:  221000001 cycles:  181584789 heartbeat IPC: 1.04888 cumulative IPC: 1.04495 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  222000002 cycles:  182539189 heartbeat IPC: 1.04778 cumulative IPC: 1.04498 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  183492142 heartbeat IPC: 1.04937 cumulative IPC: 1.04501 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  184458229 heartbeat IPC: 1.03510 cumulative IPC: 1.04493 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  185410722 heartbeat IPC: 1.04988 cumulative IPC: 1.04497 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  226000003 cycles:  186368887 heartbeat IPC: 1.04366 cumulative IPC: 1.04496 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  187323103 heartbeat IPC: 1.04798 cumulative IPC: 1.04499 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  188279179 heartbeat IPC: 1.04594 cumulative IPC: 1.04499 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  189232506 heartbeat IPC: 1.04896 cumulative IPC: 1.04502 (Simulation time: 0 hr 8 min 22 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  190189233 heartbeat IPC: 1.04523 cumulative IPC: 1.04502 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  231000001 cycles:  191137748 heartbeat IPC: 1.05428 cumulative IPC: 1.04509 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  192098931 heartbeat IPC: 1.04038 cumulative IPC: 1.04506 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  233000000 cycles:  193061676 heartbeat IPC: 1.03870 cumulative IPC: 1.04501 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  194013099 heartbeat IPC: 1.05106 cumulative IPC: 1.04506 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  235000001 cycles:  194968666 heartbeat IPC: 1.04650 cumulative IPC: 1.04507 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  195928771 heartbeat IPC: 1.04155 cumulative IPC: 1.04504 (Simulation time: 0 hr 8 min 38 sec) 
Heartbeat CPU  0 instructions:  237000000 cycles:  196884622 heartbeat IPC: 1.04619 cumulative IPC: 1.04505 (Simulation time: 0 hr 8 min 40 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  197833922 heartbeat IPC: 1.05341 cumulative IPC: 1.04511 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:  239000001 cycles:  198795087 heartbeat IPC: 1.04041 cumulative IPC: 1.04507 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  199752800 heartbeat IPC: 1.04415 cumulative IPC: 1.04507 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  200703924 heartbeat IPC: 1.05139 cumulative IPC: 1.04511 (Simulation time: 0 hr 8 min 50 sec) 
Heartbeat CPU  0 instructions:  242000003 cycles:  201660710 heartbeat IPC: 1.04517 cumulative IPC: 1.04511 (Simulation time: 0 hr 8 min 52 sec) 
Heartbeat CPU  0 instructions:  243000000 cycles:  202613602 heartbeat IPC: 1.04943 cumulative IPC: 1.04514 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  203571673 heartbeat IPC: 1.04376 cumulative IPC: 1.04513 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  245000001 cycles:  204527162 heartbeat IPC: 1.04659 cumulative IPC: 1.04514 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  205481398 heartbeat IPC: 1.04796 cumulative IPC: 1.04516 (Simulation time: 0 hr 9 min 1 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  206438460 heartbeat IPC: 1.04486 cumulative IPC: 1.04516 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  207389970 heartbeat IPC: 1.05096 cumulative IPC: 1.04520 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  208348269 heartbeat IPC: 1.04352 cumulative IPC: 1.04519 (Simulation time: 0 hr 9 min 8 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  209308230 heartbeat IPC: 1.04171 cumulative IPC: 1.04517 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  210262077 heartbeat IPC: 1.04839 cumulative IPC: 1.04519 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  211217028 heartbeat IPC: 1.04717 cumulative IPC: 1.04520 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  212171009 heartbeat IPC: 1.04824 cumulative IPC: 1.04522 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  254000001 cycles:  213127290 heartbeat IPC: 1.04572 cumulative IPC: 1.04522 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  214088345 heartbeat IPC: 1.04052 cumulative IPC: 1.04519 (Simulation time: 0 hr 9 min 22 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  215046951 heartbeat IPC: 1.04318 cumulative IPC: 1.04518 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  216001326 heartbeat IPC: 1.04781 cumulative IPC: 1.04520 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:  258000003 cycles:  216958562 heartbeat IPC: 1.04468 cumulative IPC: 1.04519 (Simulation time: 0 hr 9 min 29 sec) 
Heartbeat CPU  0 instructions:  259000002 cycles:  217914761 heartbeat IPC: 1.04581 cumulative IPC: 1.04520 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  218871017 heartbeat IPC: 1.04574 cumulative IPC: 1.04520 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  261000003 cycles:  219823052 heartbeat IPC: 1.05038 cumulative IPC: 1.04523 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  220782520 heartbeat IPC: 1.04224 cumulative IPC: 1.04521 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  221742985 heartbeat IPC: 1.04116 cumulative IPC: 1.04519 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  222697931 heartbeat IPC: 1.04718 cumulative IPC: 1.04520 (Simulation time: 0 hr 9 min 42 sec) 
Heartbeat CPU  0 instructions:  265000001 cycles:  223650606 heartbeat IPC: 1.04968 cumulative IPC: 1.04523 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  266000003 cycles:  224606914 heartbeat IPC: 1.04569 cumulative IPC: 1.04523 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  225561271 heartbeat IPC: 1.04783 cumulative IPC: 1.04525 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  226512997 heartbeat IPC: 1.05072 cumulative IPC: 1.04528 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  269000000 cycles:  227471240 heartbeat IPC: 1.04358 cumulative IPC: 1.04527 (Simulation time: 0 hr 9 min 54 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  228431209 heartbeat IPC: 1.04170 cumulative IPC: 1.04525 (Simulation time: 0 hr 9 min 56 sec) 
Heartbeat CPU  0 instructions:  271000001 cycles:  229393347 heartbeat IPC: 1.03935 cumulative IPC: 1.04521 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  230357672 heartbeat IPC: 1.03699 cumulative IPC: 1.04516 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  231308535 heartbeat IPC: 1.05168 cumulative IPC: 1.04520 (Simulation time: 0 hr 10 min 3 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  232266774 heartbeat IPC: 1.04358 cumulative IPC: 1.04519 (Simulation time: 0 hr 10 min 6 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  233224188 heartbeat IPC: 1.04448 cumulative IPC: 1.04519 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  234177212 heartbeat IPC: 1.04929 cumulative IPC: 1.04521 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles:  235140799 heartbeat IPC: 1.03779 cumulative IPC: 1.04517 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  236093722 heartbeat IPC: 1.04940 cumulative IPC: 1.04519 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  237057962 heartbeat IPC: 1.03709 cumulative IPC: 1.04515 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  238013939 heartbeat IPC: 1.04605 cumulative IPC: 1.04515 (Simulation time: 0 hr 10 min 19 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  238975463 heartbeat IPC: 1.04002 cumulative IPC: 1.04512 (Simulation time: 0 hr 10 min 22 sec) 
Heartbeat CPU  0 instructions:  282000000 cycles:  239927332 heartbeat IPC: 1.05056 cumulative IPC: 1.04515 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  283000003 cycles:  240881523 heartbeat IPC: 1.04801 cumulative IPC: 1.04517 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  241837428 heartbeat IPC: 1.04613 cumulative IPC: 1.04517 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  242792416 heartbeat IPC: 1.04713 cumulative IPC: 1.04518 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  286000002 cycles:  243753348 heartbeat IPC: 1.04066 cumulative IPC: 1.04516 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  244709987 heartbeat IPC: 1.04532 cumulative IPC: 1.04516 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  245664631 heartbeat IPC: 1.04751 cumulative IPC: 1.04517 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  246627582 heartbeat IPC: 1.03848 cumulative IPC: 1.04514 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  247584044 heartbeat IPC: 1.04552 cumulative IPC: 1.04514 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  291000002 cycles:  248544436 heartbeat IPC: 1.04124 cumulative IPC: 1.04512 (Simulation time: 0 hr 10 min 45 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  249498189 heartbeat IPC: 1.04849 cumulative IPC: 1.04514 (Simulation time: 0 hr 10 min 47 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  250449414 heartbeat IPC: 1.05128 cumulative IPC: 1.04517 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  0 instructions:  294000000 cycles:  251408698 heartbeat IPC: 1.04244 cumulative IPC: 1.04515 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  252369128 heartbeat IPC: 1.04120 cumulative IPC: 1.04513 (Simulation time: 0 hr 10 min 54 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  253320151 heartbeat IPC: 1.05150 cumulative IPC: 1.04517 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  254274766 heartbeat IPC: 1.04754 cumulative IPC: 1.04518 (Simulation time: 0 hr 10 min 59 sec) 
Heartbeat CPU  0 instructions:  298000001 cycles:  255226702 heartbeat IPC: 1.05049 cumulative IPC: 1.04521 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  256176175 heartbeat IPC: 1.05321 cumulative IPC: 1.04525 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  257129781 heartbeat IPC: 1.04865 cumulative IPC: 1.04526 (Simulation time: 0 hr 11 min 6 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  258086410 heartbeat IPC: 1.04534 cumulative IPC: 1.04526 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:  302000002 cycles:  259041973 heartbeat IPC: 1.04651 cumulative IPC: 1.04527 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  259992841 heartbeat IPC: 1.05167 cumulative IPC: 1.04530 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  260949682 heartbeat IPC: 1.04511 cumulative IPC: 1.04530 (Simulation time: 0 hr 11 min 15 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  261904976 heartbeat IPC: 1.04680 cumulative IPC: 1.04531 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  262872044 heartbeat IPC: 1.03405 cumulative IPC: 1.04525 (Simulation time: 0 hr 11 min 19 sec) 
Heartbeat CPU  0 instructions:  307000002 cycles:  263830530 heartbeat IPC: 1.04331 cumulative IPC: 1.04524 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  264784274 heartbeat IPC: 1.04850 cumulative IPC: 1.04526 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  265744697 heartbeat IPC: 1.04121 cumulative IPC: 1.04524 (Simulation time: 0 hr 11 min 26 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  266700609 heartbeat IPC: 1.04612 cumulative IPC: 1.04524 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  0 instructions:  311000002 cycles:  267650491 heartbeat IPC: 1.05276 cumulative IPC: 1.04528 (Simulation time: 0 hr 11 min 31 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  268616378 heartbeat IPC: 1.03532 cumulative IPC: 1.04523 (Simulation time: 0 hr 11 min 33 sec) 
Heartbeat CPU  0 instructions:  313000003 cycles:  269580201 heartbeat IPC: 1.03754 cumulative IPC: 1.04519 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  270534841 heartbeat IPC: 1.04751 cumulative IPC: 1.04520 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  271496487 heartbeat IPC: 1.03988 cumulative IPC: 1.04518 (Simulation time: 0 hr 11 min 40 sec) 
