*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/mlop.ini

trace_0 /home/functionmain/桌面/Pythia/traces/445.gobmk-30B.champsimtrace.xz
Heartbeat CPU  0 instructions:  148000000 cycles:  234384854 heartbeat IPC: 0.37405 cumulative IPC: 0.37708 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:  149000001 cycles:  239057558 heartbeat IPC: 0.21401 cumulative IPC: 0.37130 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:  150000001 cycles:  244318818 heartbeat IPC: 0.19007 cumulative IPC: 0.36436 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  249879303 heartbeat IPC: 0.17984 cumulative IPC: 0.35717 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  256446011 heartbeat IPC: 0.15228 cumulative IPC: 0.34816 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  0 instructions:  153000001 cycles:  264559593 heartbeat IPC: 0.12325 cumulative IPC: 0.33657 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  154000003 cycles:  272921695 heartbeat IPC: 0.11959 cumulative IPC: 0.32563 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  155000002 cycles:  276574234 heartbeat IPC: 0.27378 cumulative IPC: 0.32451 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  279354133 heartbeat IPC: 0.35972 cumulative IPC: 0.32508 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  0 instructions:  157000001 cycles:  282144101 heartbeat IPC: 0.35843 cumulative IPC: 0.32561 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  158000002 cycles:  285096959 heartbeat IPC: 0.33866 cumulative IPC: 0.32583 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  159000002 cycles:  290685299 heartbeat IPC: 0.17894 cumulative IPC: 0.32136 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  296226757 heartbeat IPC: 0.18046 cumulative IPC: 0.31723 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  0 instructions:  161000002 cycles:  301738608 heartbeat IPC: 0.18143 cumulative IPC: 0.31339 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  309330278 heartbeat IPC: 0.13172 cumulative IPC: 0.30657 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  0 instructions:  163000002 cycles:  317647008 heartbeat IPC: 0.12024 cumulative IPC: 0.29921 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  324460976 heartbeat IPC: 0.14676 cumulative IPC: 0.29443 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:  165000003 cycles:  327423961 heartbeat IPC: 0.33750 cumulative IPC: 0.29501 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  0 instructions:  166000000 cycles:  330260901 heartbeat IPC: 0.35249 cumulative IPC: 0.29574 (Simulation time: 0 hr 6 min 11 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:  333043839 heartbeat IPC: 0.35933 cumulative IPC: 0.29652 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  335821875 heartbeat IPC: 0.35997 cumulative IPC: 0.29729 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  169000000 cycles:  338630321 heartbeat IPC: 0.35607 cumulative IPC: 0.29800 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  170000003 cycles:  341414232 heartbeat IPC: 0.35921 cumulative IPC: 0.29873 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  344122796 heartbeat IPC: 0.36920 cumulative IPC: 0.29954 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  346900201 heartbeat IPC: 0.36005 cumulative IPC: 0.30024 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  349595268 heartbeat IPC: 0.37105 cumulative IPC: 0.30102 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  352380507 heartbeat IPC: 0.35904 cumulative IPC: 0.30168 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:  175000001 cycles:  355152389 heartbeat IPC: 0.36077 cumulative IPC: 0.30234 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  357936573 heartbeat IPC: 0.35917 cumulative IPC: 0.30297 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  360719561 heartbeat IPC: 0.35933 cumulative IPC: 0.30359 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:  178000001 cycles:  363442526 heartbeat IPC: 0.36725 cumulative IPC: 0.30427 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  366055602 heartbeat IPC: 0.38269 cumulative IPC: 0.30506 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  368801912 heartbeat IPC: 0.36412 cumulative IPC: 0.30568 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  181000000 cycles:  371288565 heartbeat IPC: 0.40215 cumulative IPC: 0.30659 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  373973687 heartbeat IPC: 0.37242 cumulative IPC: 0.30725 (Simulation time: 0 hr 6 min 49 sec) 
Heartbeat CPU  0 instructions:  183000000 cycles:  376553819 heartbeat IPC: 0.38758 cumulative IPC: 0.30802 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  379031877 heartbeat IPC: 0.40354 cumulative IPC: 0.30889 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  381650781 heartbeat IPC: 0.38184 cumulative IPC: 0.30959 (Simulation time: 0 hr 6 min 56 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  384356098 heartbeat IPC: 0.36964 cumulative IPC: 0.31017 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:  187000000 cycles:  386935982 heartbeat IPC: 0.38761 cumulative IPC: 0.31089 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  389325197 heartbeat IPC: 0.41855 cumulative IPC: 0.31180 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  391963110 heartbeat IPC: 0.37909 cumulative IPC: 0.31242 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  394522211 heartbeat IPC: 0.39076 cumulative IPC: 0.31312 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  397142204 heartbeat IPC: 0.38168 cumulative IPC: 0.31374 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  399734053 heartbeat IPC: 0.38582 cumulative IPC: 0.31438 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  402278127 heartbeat IPC: 0.39307 cumulative IPC: 0.31505 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  194000000 cycles:  404322496 heartbeat IPC: 0.48915 cumulative IPC: 0.31625 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  195000000 cycles:  406954184 heartbeat IPC: 0.37998 cumulative IPC: 0.31681 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  409574478 heartbeat IPC: 0.38164 cumulative IPC: 0.31737 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  197000002 cycles:  412135003 heartbeat IPC: 0.39055 cumulative IPC: 0.31799 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  414657096 heartbeat IPC: 0.39650 cumulative IPC: 0.31863 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  199000000 cycles:  417174240 heartbeat IPC: 0.39728 cumulative IPC: 0.31927 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  419747687 heartbeat IPC: 0.38858 cumulative IPC: 0.31984 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  422421652 heartbeat IPC: 0.37398 cumulative IPC: 0.32030 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  202000001 cycles:  425126558 heartbeat IPC: 0.36970 cumulative IPC: 0.32072 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  427710320 heartbeat IPC: 0.38703 cumulative IPC: 0.32125 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  430240256 heartbeat IPC: 0.39527 cumulative IPC: 0.32183 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  205000002 cycles:  432864769 heartbeat IPC: 0.38102 cumulative IPC: 0.32231 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  206000001 cycles:  435395537 heartbeat IPC: 0.39514 cumulative IPC: 0.32287 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  0 instructions:  207000000 cycles:  437974178 heartbeat IPC: 0.38780 cumulative IPC: 0.32338 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  440787676 heartbeat IPC: 0.35543 cumulative IPC: 0.32365 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  209000003 cycles:  443612074 heartbeat IPC: 0.35406 cumulative IPC: 0.32390 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  210000000 cycles:  446214458 heartbeat IPC: 0.38426 cumulative IPC: 0.32436 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  449079550 heartbeat IPC: 0.34903 cumulative IPC: 0.32457 (Simulation time: 0 hr 7 min 57 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  451777171 heartbeat IPC: 0.37070 cumulative IPC: 0.32493 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  0 instructions:  213000002 cycles:  454519379 heartbeat IPC: 0.36467 cumulative IPC: 0.32525 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  457324695 heartbeat IPC: 0.35647 cumulative IPC: 0.32550 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  460114356 heartbeat IPC: 0.35847 cumulative IPC: 0.32576 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  462881879 heartbeat IPC: 0.36133 cumulative IPC: 0.32603 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  217000000 cycles:  465659294 heartbeat IPC: 0.36005 cumulative IPC: 0.32630 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  468443691 heartbeat IPC: 0.35914 cumulative IPC: 0.32655 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  219000000 cycles:  471200832 heartbeat IPC: 0.36269 cumulative IPC: 0.32682 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  473942961 heartbeat IPC: 0.36468 cumulative IPC: 0.32711 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  221000003 cycles:  476746810 heartbeat IPC: 0.35665 cumulative IPC: 0.32733 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  479525148 heartbeat IPC: 0.35993 cumulative IPC: 0.32757 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  482242899 heartbeat IPC: 0.36795 cumulative IPC: 0.32787 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  484950510 heartbeat IPC: 0.36933 cumulative IPC: 0.32816 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  487583073 heartbeat IPC: 0.37986 cumulative IPC: 0.32852 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  226000002 cycles:  490316947 heartbeat IPC: 0.36578 cumulative IPC: 0.32879 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:  227000000 cycles:  493052656 heartbeat IPC: 0.36554 cumulative IPC: 0.32905 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  495742943 heartbeat IPC: 0.37171 cumulative IPC: 0.32934 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  229000003 cycles:  498545820 heartbeat IPC: 0.35678 cumulative IPC: 0.32954 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  230000003 cycles:  501333073 heartbeat IPC: 0.35878 cumulative IPC: 0.32975 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  504114175 heartbeat IPC: 0.35957 cumulative IPC: 0.32995 (Simulation time: 0 hr 8 min 44 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  506828298 heartbeat IPC: 0.36844 cumulative IPC: 0.33022 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  509560822 heartbeat IPC: 0.36596 cumulative IPC: 0.33046 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  234000000 cycles:  512294562 heartbeat IPC: 0.36580 cumulative IPC: 0.33070 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles:  515007908 heartbeat IPC: 0.36855 cumulative IPC: 0.33095 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  517478816 heartbeat IPC: 0.40471 cumulative IPC: 0.33139 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  237000001 cycles:  519821286 heartbeat IPC: 0.42690 cumulative IPC: 0.33194 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  522369157 heartbeat IPC: 0.39248 cumulative IPC: 0.33231 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  525130904 heartbeat IPC: 0.36209 cumulative IPC: 0.33250 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  527803560 heartbeat IPC: 0.37416 cumulative IPC: 0.33277 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  530503087 heartbeat IPC: 0.37044 cumulative IPC: 0.33301 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  242000003 cycles:  533332693 heartbeat IPC: 0.35341 cumulative IPC: 0.33314 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  243000001 cycles:  536099446 heartbeat IPC: 0.36143 cumulative IPC: 0.33333 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  538707790 heartbeat IPC: 0.38338 cumulative IPC: 0.33363 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  541258851 heartbeat IPC: 0.39199 cumulative IPC: 0.33397 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  543999508 heartbeat IPC: 0.36488 cumulative IPC: 0.33417 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  247000002 cycles:  546651178 heartbeat IPC: 0.37712 cumulative IPC: 0.33442 (Simulation time: 0 hr 9 min 22 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  549236218 heartbeat IPC: 0.38684 cumulative IPC: 0.33473 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  551786513 heartbeat IPC: 0.39211 cumulative IPC: 0.33506 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:  250000000 cycles:  554187741 heartbeat IPC: 0.41645 cumulative IPC: 0.33550 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  251000002 cycles:  556903961 heartbeat IPC: 0.36816 cumulative IPC: 0.33569 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  559611389 heartbeat IPC: 0.36935 cumulative IPC: 0.33590 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  562419409 heartbeat IPC: 0.35612 cumulative IPC: 0.33602 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  0 instructions:  254000002 cycles:  565138885 heartbeat IPC: 0.36772 cumulative IPC: 0.33621 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  255000001 cycles:  567869309 heartbeat IPC: 0.36624 cumulative IPC: 0.33639 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  570601399 heartbeat IPC: 0.36602 cumulative IPC: 0.33656 (Simulation time: 0 hr 9 min 43 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  573318578 heartbeat IPC: 0.36803 cumulative IPC: 0.33674 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  258000000 cycles:  576028216 heartbeat IPC: 0.36905 cumulative IPC: 0.33693 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  578518547 heartbeat IPC: 0.40155 cumulative IPC: 0.33727 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  581193528 heartbeat IPC: 0.37383 cumulative IPC: 0.33748 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  261000000 cycles:  583901818 heartbeat IPC: 0.36924 cumulative IPC: 0.33766 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  586629320 heartbeat IPC: 0.36664 cumulative IPC: 0.33782 (Simulation time: 0 hr 9 min 57 sec) 
Heartbeat CPU  0 instructions:  263000001 cycles:  589322592 heartbeat IPC: 0.37130 cumulative IPC: 0.33801 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  591956303 heartbeat IPC: 0.37969 cumulative IPC: 0.33824 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:  265000002 cycles:  594587238 heartbeat IPC: 0.38009 cumulative IPC: 0.33846 (Simulation time: 0 hr 10 min 4 sec) 
Heartbeat CPU  0 instructions:  266000002 cycles:  597235071 heartbeat IPC: 0.37767 cumulative IPC: 0.33868 (Simulation time: 0 hr 10 min 6 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  599961599 heartbeat IPC: 0.36677 cumulative IPC: 0.33883 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  602704057 heartbeat IPC: 0.36464 cumulative IPC: 0.33897 (Simulation time: 0 hr 10 min 11 sec) 
Heartbeat CPU  0 instructions:  269000001 cycles:  605435338 heartbeat IPC: 0.36613 cumulative IPC: 0.33912 (Simulation time: 0 hr 10 min 13 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  608139665 heartbeat IPC: 0.36978 cumulative IPC: 0.33929 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  0 instructions:  271000003 cycles:  610833790 heartbeat IPC: 0.37118 cumulative IPC: 0.33946 (Simulation time: 0 hr 10 min 18 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  613560538 heartbeat IPC: 0.36674 cumulative IPC: 0.33961 (Simulation time: 0 hr 10 min 20 sec) 
Heartbeat CPU  0 instructions:  273000001 cycles:  616249789 heartbeat IPC: 0.37185 cumulative IPC: 0.33978 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:  274000003 cycles:  619031361 heartbeat IPC: 0.35951 cumulative IPC: 0.33988 (Simulation time: 0 hr 10 min 25 sec) 
Heartbeat CPU  0 instructions:  275000002 cycles:  621762047 heartbeat IPC: 0.36621 cumulative IPC: 0.34002 (Simulation time: 0 hr 10 min 27 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  624424529 heartbeat IPC: 0.37559 cumulative IPC: 0.34021 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  0 instructions:  277000000 cycles:  626995457 heartbeat IPC: 0.38896 cumulative IPC: 0.34045 (Simulation time: 0 hr 10 min 32 sec) 
Heartbeat CPU  0 instructions:  278000001 cycles:  629482838 heartbeat IPC: 0.40203 cumulative IPC: 0.34074 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  0 instructions:  279000002 cycles:  632060122 heartbeat IPC: 0.38801 cumulative IPC: 0.34097 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  634762286 heartbeat IPC: 0.37007 cumulative IPC: 0.34112 (Simulation time: 0 hr 10 min 39 sec) 
Heartbeat CPU  0 instructions:  281000002 cycles:  637486085 heartbeat IPC: 0.36714 cumulative IPC: 0.34125 (Simulation time: 0 hr 10 min 41 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles:  640126642 heartbeat IPC: 0.37871 cumulative IPC: 0.34144 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  642585088 heartbeat IPC: 0.40676 cumulative IPC: 0.34174 (Simulation time: 0 hr 10 min 46 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  645197492 heartbeat IPC: 0.38279 cumulative IPC: 0.34194 (Simulation time: 0 hr 10 min 48 sec) 
Heartbeat CPU  0 instructions:  285000001 cycles:  647865181 heartbeat IPC: 0.37486 cumulative IPC: 0.34210 (Simulation time: 0 hr 10 min 51 sec) 
Heartbeat CPU  0 instructions:  286000000 cycles:  650350907 heartbeat IPC: 0.40230 cumulative IPC: 0.34238 (Simulation time: 0 hr 10 min 53 sec) 
Heartbeat CPU  0 instructions:  287000002 cycles:  652916795 heartbeat IPC: 0.38973 cumulative IPC: 0.34260 (Simulation time: 0 hr 10 min 55 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  655628527 heartbeat IPC: 0.36877 cumulative IPC: 0.34273 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  0 instructions:  289000000 cycles:  658383466 heartbeat IPC: 0.36298 cumulative IPC: 0.34283 (Simulation time: 0 hr 11 min 0 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  660979901 heartbeat IPC: 0.38514 cumulative IPC: 0.34303 (Simulation time: 0 hr 11 min 2 sec) 
Heartbeat CPU  0 instructions:  291000000 cycles:  663852782 heartbeat IPC: 0.34808 cumulative IPC: 0.34305 (Simulation time: 0 hr 11 min 5 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  666670871 heartbeat IPC: 0.35485 cumulative IPC: 0.34311 (Simulation time: 0 hr 11 min 7 sec) 
Heartbeat CPU  0 instructions:  293000000 cycles:  669449506 heartbeat IPC: 0.35989 cumulative IPC: 0.34320 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  294000002 cycles:  672199863 heartbeat IPC: 0.36359 cumulative IPC: 0.34330 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  295000001 cycles:  674899877 heartbeat IPC: 0.37037 cumulative IPC: 0.34342 (Simulation time: 0 hr 11 min 14 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  677649309 heartbeat IPC: 0.36371 cumulative IPC: 0.34352 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  0 instructions:  297000000 cycles:  680360959 heartbeat IPC: 0.36878 cumulative IPC: 0.34364 (Simulation time: 0 hr 11 min 19 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  683030375 heartbeat IPC: 0.37461 cumulative IPC: 0.34379 (Simulation time: 0 hr 11 min 21 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  685809628 heartbeat IPC: 0.35981 cumulative IPC: 0.34386 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  688481941 heartbeat IPC: 0.37421 cumulative IPC: 0.34400 (Simulation time: 0 hr 11 min 26 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  691248410 heartbeat IPC: 0.36147 cumulative IPC: 0.34408 (Simulation time: 0 hr 11 min 28 sec) 
Heartbeat CPU  0 instructions:  302000000 cycles:  693991423 heartbeat IPC: 0.36456 cumulative IPC: 0.34418 (Simulation time: 0 hr 11 min 31 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  696867133 heartbeat IPC: 0.34774 cumulative IPC: 0.34420 (Simulation time: 0 hr 11 min 33 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  699583732 heartbeat IPC: 0.36811 cumulative IPC: 0.34431 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  305000002 cycles:  702212260 heartbeat IPC: 0.38044 cumulative IPC: 0.34447 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  0 instructions:  306000000 cycles:  705100299 heartbeat IPC: 0.34626 cumulative IPC: 0.34448 (Simulation time: 0 hr 11 min 40 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  707820381 heartbeat IPC: 0.36764 cumulative IPC: 0.34458 (Simulation time: 0 hr 11 min 43 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  710533910 heartbeat IPC: 0.36852 cumulative IPC: 0.34469 (Simulation time: 0 hr 11 min 45 sec) 
Heartbeat CPU  0 instructions:  309000000 cycles:  713208355 heartbeat IPC: 0.37391 cumulative IPC: 0.34482 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  715632033 heartbeat IPC: 0.41260 cumulative IPC: 0.34509 (Simulation time: 0 hr 11 min 50 sec) 
Heartbeat CPU  0 instructions:  311000000 cycles:  717518207 heartbeat IPC: 0.53017 cumulative IPC: 0.34566 (Simulation time: 0 hr 11 min 52 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  720154719 heartbeat IPC: 0.37929 cumulative IPC: 0.34580 (Simulation time: 0 hr 11 min 54 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  722901191 heartbeat IPC: 0.36410 cumulative IPC: 0.34589 (Simulation time: 0 hr 11 min 56 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  725635133 heartbeat IPC: 0.36577 cumulative IPC: 0.34597 (Simulation time: 0 hr 11 min 59 sec) 
