*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/mlop.ini

trace_0 /home/functionmain/桌面/Pythia/traces/403.gcc-16B.champsimtrace.xz
Heartbeat CPU  0 instructions:  323000001 cycles:  206287577 heartbeat IPC: 1.28122 cumulative IPC: 1.36438 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  324000000 cycles:  207001854 heartbeat IPC: 1.40002 cumulative IPC: 1.36453 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  325000000 cycles:  207729643 heartbeat IPC: 1.37402 cumulative IPC: 1.36458 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  0 instructions:  326000003 cycles:  208528466 heartbeat IPC: 1.25185 cumulative IPC: 1.36403 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  327000000 cycles:  209268828 heartbeat IPC: 1.35069 cumulative IPC: 1.36397 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  328000000 cycles:  210051527 heartbeat IPC: 1.27763 cumulative IPC: 1.36357 (Simulation time: 0 hr 9 min 9 sec) 
Heartbeat CPU  0 instructions:  329000001 cycles:  210846546 heartbeat IPC: 1.25783 cumulative IPC: 1.36307 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  330000001 cycles:  211510337 heartbeat IPC: 1.50650 cumulative IPC: 1.36363 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  0 instructions:  331000000 cycles:  212211870 heartbeat IPC: 1.42545 cumulative IPC: 1.36389 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  332000000 cycles:  212929890 heartbeat IPC: 1.39272 cumulative IPC: 1.36401 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  0 instructions:  333000001 cycles:  213706711 heartbeat IPC: 1.28730 cumulative IPC: 1.36366 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  334000002 cycles:  214470068 heartbeat IPC: 1.31000 cumulative IPC: 1.36342 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  335000000 cycles:  215284672 heartbeat IPC: 1.22759 cumulative IPC: 1.36278 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  336000000 cycles:  216001598 heartbeat IPC: 1.39484 cumulative IPC: 1.36292 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  0 instructions:  337000002 cycles:  216713354 heartbeat IPC: 1.40498 cumulative IPC: 1.36309 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  338000003 cycles:  217500506 heartbeat IPC: 1.27040 cumulative IPC: 1.36267 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:  339000002 cycles:  218243096 heartbeat IPC: 1.34664 cumulative IPC: 1.36260 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  340000000 cycles:  219013873 heartbeat IPC: 1.29739 cumulative IPC: 1.36232 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:  341000001 cycles:  219811268 heartbeat IPC: 1.25408 cumulative IPC: 1.36183 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  342000003 cycles:  220488490 heartbeat IPC: 1.47662 cumulative IPC: 1.36227 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  343000003 cycles:  221249080 heartbeat IPC: 1.31477 cumulative IPC: 1.36206 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  0 instructions:  344000000 cycles:  221976439 heartbeat IPC: 1.37483 cumulative IPC: 1.36212 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  0 instructions:  345000003 cycles:  222646321 heartbeat IPC: 1.49280 cumulative IPC: 1.36260 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  346000000 cycles:  223361583 heartbeat IPC: 1.39808 cumulative IPC: 1.36274 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  0 instructions:  347000001 cycles:  224093803 heartbeat IPC: 1.36571 cumulative IPC: 1.36276 (Simulation time: 0 hr 9 min 42 sec) 
Heartbeat CPU  0 instructions:  348000000 cycles:  224820405 heartbeat IPC: 1.37627 cumulative IPC: 1.36281 (Simulation time: 0 hr 9 min 43 sec) 
Heartbeat CPU  0 instructions:  349000003 cycles:  225548550 heartbeat IPC: 1.37336 cumulative IPC: 1.36285 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  350000003 cycles:  226261623 heartbeat IPC: 1.40238 cumulative IPC: 1.36300 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  351000002 cycles:  227041074 heartbeat IPC: 1.28295 cumulative IPC: 1.36267 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:  352000000 cycles:  227731501 heartbeat IPC: 1.44838 cumulative IPC: 1.36299 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  353000003 cycles:  228474482 heartbeat IPC: 1.34593 cumulative IPC: 1.36292 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  354000002 cycles:  229163238 heartbeat IPC: 1.45189 cumulative IPC: 1.36325 (Simulation time: 0 hr 9 min 54 sec) 
Heartbeat CPU  0 instructions:  355000002 cycles:  229873404 heartbeat IPC: 1.40812 cumulative IPC: 1.36342 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  356000000 cycles:  230636847 heartbeat IPC: 1.30985 cumulative IPC: 1.36320 (Simulation time: 0 hr 9 min 57 sec) 
Heartbeat CPU  0 instructions:  357000002 cycles:  231403556 heartbeat IPC: 1.30428 cumulative IPC: 1.36296 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  358000002 cycles:  232096687 heartbeat IPC: 1.44273 cumulative IPC: 1.36325 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  359000002 cycles:  232808606 heartbeat IPC: 1.40465 cumulative IPC: 1.36341 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:  360000000 cycles:  233498485 heartbeat IPC: 1.44953 cumulative IPC: 1.36372 (Simulation time: 0 hr 10 min 4 sec) 
Heartbeat CPU  0 instructions:  361000000 cycles:  234185212 heartbeat IPC: 1.45618 cumulative IPC: 1.36405 (Simulation time: 0 hr 10 min 6 sec) 
Heartbeat CPU  0 instructions:  362000003 cycles:  234918391 heartbeat IPC: 1.36393 cumulative IPC: 1.36405 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  0 instructions:  363000000 cycles:  235636799 heartbeat IPC: 1.39196 cumulative IPC: 1.36415 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  364000000 cycles:  236350380 heartbeat IPC: 1.40138 cumulative IPC: 1.36429 (Simulation time: 0 hr 10 min 11 sec) 
Heartbeat CPU  0 instructions:  365000001 cycles:  237076509 heartbeat IPC: 1.37717 cumulative IPC: 1.36434 (Simulation time: 0 hr 10 min 13 sec) 
Heartbeat CPU  0 instructions:  366000003 cycles:  237870789 heartbeat IPC: 1.25900 cumulative IPC: 1.36391 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  367000001 cycles:  238618681 heartbeat IPC: 1.33709 cumulative IPC: 1.36381 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  0 instructions:  368000000 cycles:  239424515 heartbeat IPC: 1.24095 cumulative IPC: 1.36330 (Simulation time: 0 hr 10 min 18 sec) 
Heartbeat CPU  0 instructions:  369000000 cycles:  240158580 heartbeat IPC: 1.36228 cumulative IPC: 1.36330 (Simulation time: 0 hr 10 min 20 sec) 
Heartbeat CPU  0 instructions:  370000001 cycles:  240827383 heartbeat IPC: 1.49521 cumulative IPC: 1.36375 (Simulation time: 0 hr 10 min 22 sec) 
Heartbeat CPU  0 instructions:  371000001 cycles:  241557109 heartbeat IPC: 1.37038 cumulative IPC: 1.36377 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:  372000000 cycles:  242319445 heartbeat IPC: 1.31176 cumulative IPC: 1.36357 (Simulation time: 0 hr 10 min 25 sec) 
Heartbeat CPU  0 instructions:  373000000 cycles:  243038677 heartbeat IPC: 1.39037 cumulative IPC: 1.36367 (Simulation time: 0 hr 10 min 27 sec) 
Heartbeat CPU  0 instructions:  374000002 cycles:  243795479 heartbeat IPC: 1.32135 cumulative IPC: 1.36351 (Simulation time: 0 hr 10 min 28 sec) 
Heartbeat CPU  0 instructions:  375000000 cycles:  244515650 heartbeat IPC: 1.38856 cumulative IPC: 1.36360 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  0 instructions:  376000000 cycles:  245247487 heartbeat IPC: 1.36642 cumulative IPC: 1.36361 (Simulation time: 0 hr 10 min 32 sec) 
Heartbeat CPU  0 instructions:  377000001 cycles:  245959216 heartbeat IPC: 1.40503 cumulative IPC: 1.36375 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  0 instructions:  378000003 cycles:  246749564 heartbeat IPC: 1.26527 cumulative IPC: 1.36337 (Simulation time: 0 hr 10 min 35 sec) 
Heartbeat CPU  0 instructions:  379000002 cycles:  247447237 heartbeat IPC: 1.43333 cumulative IPC: 1.36361 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  380000000 cycles:  248174573 heartbeat IPC: 1.37488 cumulative IPC: 1.36365 (Simulation time: 0 hr 10 min 39 sec) 
Heartbeat CPU  0 instructions:  381000000 cycles:  248950686 heartbeat IPC: 1.28847 cumulative IPC: 1.36337 (Simulation time: 0 hr 10 min 41 sec) 
Heartbeat CPU  0 instructions:  382000001 cycles:  249639343 heartbeat IPC: 1.45210 cumulative IPC: 1.36366 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  383000002 cycles:  250347768 heartbeat IPC: 1.41158 cumulative IPC: 1.36383 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  384000000 cycles:  251053168 heartbeat IPC: 1.41763 cumulative IPC: 1.36401 (Simulation time: 0 hr 10 min 46 sec) 
Heartbeat CPU  0 instructions:  385000001 cycles:  251828512 heartbeat IPC: 1.28975 cumulative IPC: 1.36373 (Simulation time: 0 hr 10 min 48 sec) 
Heartbeat CPU  0 instructions:  386000003 cycles:  252577553 heartbeat IPC: 1.33504 cumulative IPC: 1.36363 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  0 instructions:  387000002 cycles:  253295690 heartbeat IPC: 1.39249 cumulative IPC: 1.36373 (Simulation time: 0 hr 10 min 51 sec) 
Heartbeat CPU  0 instructions:  388000000 cycles:  254017389 heartbeat IPC: 1.38562 cumulative IPC: 1.36380 (Simulation time: 0 hr 10 min 53 sec) 
Heartbeat CPU  0 instructions:  389000000 cycles:  254677818 heartbeat IPC: 1.51417 cumulative IPC: 1.36427 (Simulation time: 0 hr 10 min 54 sec) 
Heartbeat CPU  0 instructions:  390000003 cycles:  255374154 heartbeat IPC: 1.43609 cumulative IPC: 1.36451 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:  391000000 cycles:  256107245 heartbeat IPC: 1.36408 cumulative IPC: 1.36451 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  0 instructions:  392000000 cycles:  256828185 heartbeat IPC: 1.38708 cumulative IPC: 1.36458 (Simulation time: 0 hr 11 min 0 sec) 
Heartbeat CPU  0 instructions:  393000000 cycles:  257509325 heartbeat IPC: 1.46813 cumulative IPC: 1.36491 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  394000000 cycles:  258244855 heartbeat IPC: 1.35956 cumulative IPC: 1.36489 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  0 instructions:  395000000 cycles:  259013426 heartbeat IPC: 1.30112 cumulative IPC: 1.36467 (Simulation time: 0 hr 11 min 5 sec) 
Heartbeat CPU  0 instructions:  396000000 cycles:  259748944 heartbeat IPC: 1.35959 cumulative IPC: 1.36465 (Simulation time: 0 hr 11 min 7 sec) 
Heartbeat CPU  0 instructions:  397000000 cycles:  260593396 heartbeat IPC: 1.18420 cumulative IPC: 1.36395 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:  398000000 cycles:  261296903 heartbeat IPC: 1.42145 cumulative IPC: 1.36413 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  399000003 cycles:  262041711 heartbeat IPC: 1.34263 cumulative IPC: 1.36406 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  400000000 cycles:  262752713 heartbeat IPC: 1.40646 cumulative IPC: 1.36420 (Simulation time: 0 hr 11 min 14 sec) 
Heartbeat CPU  0 instructions:  401000001 cycles:  263474679 heartbeat IPC: 1.38511 cumulative IPC: 1.36427 (Simulation time: 0 hr 11 min 15 sec) 
Heartbeat CPU  0 instructions:  402000003 cycles:  264182787 heartbeat IPC: 1.41222 cumulative IPC: 1.36442 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  0 instructions:  403000002 cycles:  264930665 heartbeat IPC: 1.33712 cumulative IPC: 1.36433 (Simulation time: 0 hr 11 min 19 sec) 
Heartbeat CPU  0 instructions:  404000000 cycles:  265699691 heartbeat IPC: 1.30034 cumulative IPC: 1.36411 (Simulation time: 0 hr 11 min 21 sec) 
Heartbeat CPU  0 instructions:  405000002 cycles:  266385858 heartbeat IPC: 1.45737 cumulative IPC: 1.36439 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  406000000 cycles:  267129939 heartbeat IPC: 1.34394 cumulative IPC: 1.36433 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  407000000 cycles:  267856444 heartbeat IPC: 1.37645 cumulative IPC: 1.36436 (Simulation time: 0 hr 11 min 26 sec) 
Heartbeat CPU  0 instructions:  408000000 cycles:  268552754 heartbeat IPC: 1.43614 cumulative IPC: 1.36459 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:  409000003 cycles:  269338041 heartbeat IPC: 1.27342 cumulative IPC: 1.36427 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  0 instructions:  410000000 cycles:  270050677 heartbeat IPC: 1.40324 cumulative IPC: 1.36439 (Simulation time: 0 hr 11 min 31 sec) 
Heartbeat CPU  0 instructions:  411000003 cycles:  270763550 heartbeat IPC: 1.40278 cumulative IPC: 1.36451 (Simulation time: 0 hr 11 min 33 sec) 
Heartbeat CPU  0 instructions:  412000000 cycles:  271629063 heartbeat IPC: 1.15538 cumulative IPC: 1.36372 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  0 instructions:  413000000 cycles:  272431605 heartbeat IPC: 1.24604 cumulative IPC: 1.36331 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  414000001 cycles:  277779342 heartbeat IPC: 0.18700 cumulative IPC: 1.33653 (Simulation time: 0 hr 11 min 40 sec) 
Heartbeat CPU  0 instructions:  415000002 cycles:  281981723 heartbeat IPC: 0.23796 cumulative IPC: 1.31723 (Simulation time: 0 hr 11 min 43 sec) 
Heartbeat CPU  0 instructions:  416000000 cycles:  285834139 heartbeat IPC: 0.25958 cumulative IPC: 1.30046 (Simulation time: 0 hr 11 min 46 sec) 
Heartbeat CPU  0 instructions:  417000001 cycles:  289204860 heartbeat IPC: 0.29667 cumulative IPC: 1.28673 (Simulation time: 0 hr 11 min 49 sec) 
Heartbeat CPU  0 instructions:  418000003 cycles:  291687056 heartbeat IPC: 0.40287 cumulative IPC: 1.27791 (Simulation time: 0 hr 11 min 52 sec) 
Heartbeat CPU  0 instructions:  419000001 cycles:  299178967 heartbeat IPC: 0.13348 cumulative IPC: 1.24446 (Simulation time: 0 hr 11 min 56 sec) 
Heartbeat CPU  0 instructions:  420000000 cycles:  305478370 heartbeat IPC: 0.15875 cumulative IPC: 1.21842 (Simulation time: 0 hr 11 min 59 sec) 
Heartbeat CPU  0 instructions:  421000003 cycles:  310908915 heartbeat IPC: 0.18414 cumulative IPC: 1.19747 (Simulation time: 0 hr 12 min 2 sec) 
Heartbeat CPU  0 instructions:  422000001 cycles:  315783040 heartbeat IPC: 0.20516 cumulative IPC: 1.17975 (Simulation time: 0 hr 12 min 5 sec) 
Heartbeat CPU  0 instructions:  423000000 cycles:  320323019 heartbeat IPC: 0.22027 cumulative IPC: 1.16405 (Simulation time: 0 hr 12 min 8 sec) 
Heartbeat CPU  0 instructions:  424000000 cycles:  322768189 heartbeat IPC: 0.40897 cumulative IPC: 1.15745 (Simulation time: 0 hr 12 min 12 sec) 
Heartbeat CPU  0 instructions:  425000002 cycles:  325081413 heartbeat IPC: 0.43230 cumulative IPC: 1.15151 (Simulation time: 0 hr 12 min 14 sec) 
Heartbeat CPU  0 instructions:  426000002 cycles:  327149081 heartbeat IPC: 0.48364 cumulative IPC: 1.14665 (Simulation time: 0 hr 12 min 17 sec) 
Heartbeat CPU  0 instructions:  427000000 cycles:  329209830 heartbeat IPC: 0.48526 cumulative IPC: 1.14189 (Simulation time: 0 hr 12 min 19 sec) 
Heartbeat CPU  0 instructions:  428000000 cycles:  331163751 heartbeat IPC: 0.51179 cumulative IPC: 1.13762 (Simulation time: 0 hr 12 min 22 sec) 
Heartbeat CPU  0 instructions:  429000000 cycles:  333048344 heartbeat IPC: 0.53062 cumulative IPC: 1.13368 (Simulation time: 0 hr 12 min 24 sec) 
Heartbeat CPU  0 instructions:  430000001 cycles:  334959074 heartbeat IPC: 0.52336 cumulative IPC: 1.12969 (Simulation time: 0 hr 12 min 27 sec) 
Heartbeat CPU  0 instructions:  431000000 cycles:  340725443 heartbeat IPC: 0.17342 cumulative IPC: 1.11118 (Simulation time: 0 hr 12 min 30 sec) 
Heartbeat CPU  0 instructions:  432000000 cycles:  343908424 heartbeat IPC: 0.31417 cumulative IPC: 1.10275 (Simulation time: 0 hr 12 min 33 sec) 
Heartbeat CPU  0 instructions:  433000000 cycles:  349385504 heartbeat IPC: 0.18258 cumulative IPC: 1.08631 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  0 instructions:  434000001 cycles:  356725386 heartbeat IPC: 0.13624 cumulative IPC: 1.06409 (Simulation time: 0 hr 12 min 41 sec) 
Heartbeat CPU  0 instructions:  435000003 cycles:  362455562 heartbeat IPC: 0.17452 cumulative IPC: 1.04815 (Simulation time: 0 hr 12 min 44 sec) 
Heartbeat CPU  0 instructions:  436000000 cycles:  367611306 heartbeat IPC: 0.19396 cumulative IPC: 1.03458 (Simulation time: 0 hr 12 min 47 sec) 
Heartbeat CPU  0 instructions:  437000002 cycles:  371692492 heartbeat IPC: 0.24503 cumulative IPC: 1.02479 (Simulation time: 0 hr 12 min 50 sec) 
Heartbeat CPU  0 instructions:  438000001 cycles:  374697419 heartbeat IPC: 0.33279 cumulative IPC: 1.01852 (Simulation time: 0 hr 12 min 53 sec) 
Heartbeat CPU  0 instructions:  439000000 cycles:  377441703 heartbeat IPC: 0.36439 cumulative IPC: 1.01315 (Simulation time: 0 hr 12 min 56 sec) 
Heartbeat CPU  0 instructions:  440000000 cycles:  379586126 heartbeat IPC: 0.46633 cumulative IPC: 1.00967 (Simulation time: 0 hr 12 min 59 sec) 
Heartbeat CPU  0 instructions:  441000000 cycles:  381643279 heartbeat IPC: 0.48611 cumulative IPC: 1.00649 (Simulation time: 0 hr 13 min 1 sec) 
Heartbeat CPU  0 instructions:  442000002 cycles:  383638201 heartbeat IPC: 0.50127 cumulative IPC: 1.00354 (Simulation time: 0 hr 13 min 4 sec) 
Heartbeat CPU  0 instructions:  443000000 cycles:  385526503 heartbeat IPC: 0.52958 cumulative IPC: 1.00092 (Simulation time: 0 hr 13 min 6 sec) 
Heartbeat CPU  0 instructions:  444000000 cycles:  387435549 heartbeat IPC: 0.52382 cumulative IPC: 0.99828 (Simulation time: 0 hr 13 min 9 sec) 
Heartbeat CPU  0 instructions:  445000002 cycles:  389768754 heartbeat IPC: 0.42860 cumulative IPC: 0.99445 (Simulation time: 0 hr 13 min 12 sec) 
Heartbeat CPU  0 instructions:  446000003 cycles:  395939641 heartbeat IPC: 0.16205 cumulative IPC: 0.97990 (Simulation time: 0 hr 13 min 15 sec) 
Heartbeat CPU  0 instructions:  447000000 cycles:  399565201 heartbeat IPC: 0.27582 cumulative IPC: 0.97275 (Simulation time: 0 hr 13 min 19 sec) 
Heartbeat CPU  0 instructions:  448000000 cycles:  407887974 heartbeat IPC: 0.12015 cumulative IPC: 0.95331 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  0 instructions:  449000001 cycles:  413858198 heartbeat IPC: 0.16750 cumulative IPC: 0.94066 (Simulation time: 0 hr 13 min 26 sec) 
Heartbeat CPU  0 instructions:  450000000 cycles:  419249126 heartbeat IPC: 0.18550 cumulative IPC: 0.92985 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  0 instructions:  451000000 cycles:  423549728 heartbeat IPC: 0.23253 cumulative IPC: 0.92197 (Simulation time: 0 hr 13 min 32 sec) 
Heartbeat CPU  0 instructions:  452000000 cycles:  426983854 heartbeat IPC: 0.29119 cumulative IPC: 0.91633 (Simulation time: 0 hr 13 min 35 sec) 
Heartbeat CPU  0 instructions:  453000001 cycles:  429732279 heartbeat IPC: 0.36385 cumulative IPC: 0.91241 (Simulation time: 0 hr 13 min 38 sec) 
Heartbeat CPU  0 instructions:  454000000 cycles:  431956896 heartbeat IPC: 0.44952 cumulative IPC: 0.90976 (Simulation time: 0 hr 13 min 41 sec) 
Heartbeat CPU  0 instructions:  455000001 cycles:  433999368 heartbeat IPC: 0.48960 cumulative IPC: 0.90757 (Simulation time: 0 hr 13 min 43 sec) 
Heartbeat CPU  0 instructions:  456000000 cycles:  436026237 heartbeat IPC: 0.49337 cumulative IPC: 0.90543 (Simulation time: 0 hr 13 min 46 sec) 
Heartbeat CPU  0 instructions:  457000002 cycles:  437931052 heartbeat IPC: 0.52499 cumulative IPC: 0.90360 (Simulation time: 0 hr 13 min 48 sec) 
Heartbeat CPU  0 instructions:  458000000 cycles:  439822273 heartbeat IPC: 0.52876 cumulative IPC: 0.90181 (Simulation time: 0 hr 13 min 51 sec) 
Heartbeat CPU  0 instructions:  459000001 cycles:  441882797 heartbeat IPC: 0.48531 cumulative IPC: 0.89966 (Simulation time: 0 hr 13 min 53 sec) 
Heartbeat CPU  0 instructions:  460000000 cycles:  447986602 heartbeat IPC: 0.16383 cumulative IPC: 0.88857 (Simulation time: 0 hr 13 min 57 sec) 
Heartbeat CPU  0 instructions:  461000002 cycles:  451257378 heartbeat IPC: 0.30574 cumulative IPC: 0.88391 (Simulation time: 0 hr 14 min 0 sec) 
Heartbeat CPU  0 instructions:  462000000 cycles:  459094132 heartbeat IPC: 0.12760 cumulative IPC: 0.86967 (Simulation time: 0 hr 14 min 4 sec) 
Heartbeat CPU  0 instructions:  463000000 cycles:  465333054 heartbeat IPC: 0.16028 cumulative IPC: 0.85919 (Simulation time: 0 hr 14 min 8 sec) 
Heartbeat CPU  0 instructions:  464000000 cycles:  470738117 heartbeat IPC: 0.18501 cumulative IPC: 0.85068 (Simulation time: 0 hr 14 min 11 sec) 
Heartbeat CPU  0 instructions:  465000000 cycles:  475352333 heartbeat IPC: 0.21672 cumulative IPC: 0.84391 (Simulation time: 0 hr 14 min 14 sec) 
Heartbeat CPU  0 instructions:  466000000 cycles:  479377640 heartbeat IPC: 0.24843 cumulative IPC: 0.83842 (Simulation time: 0 hr 14 min 17 sec) 
Heartbeat CPU  0 instructions:  467000000 cycles:  481946319 heartbeat IPC: 0.38931 cumulative IPC: 0.83579 (Simulation time: 0 hr 14 min 20 sec) 
Heartbeat CPU  0 instructions:  468000000 cycles:  484235306 heartbeat IPC: 0.43687 cumulative IPC: 0.83373 (Simulation time: 0 hr 14 min 23 sec) 
Heartbeat CPU  0 instructions:  469000000 cycles:  486284214 heartbeat IPC: 0.48806 cumulative IPC: 0.83213 (Simulation time: 0 hr 14 min 25 sec) 
Heartbeat CPU  0 instructions:  470000002 cycles:  488327630 heartbeat IPC: 0.48938 cumulative IPC: 0.83056 (Simulation time: 0 hr 14 min 28 sec) 
Heartbeat CPU  0 instructions:  471000000 cycles:  490260438 heartbeat IPC: 0.51738 cumulative IPC: 0.82920 (Simulation time: 0 hr 14 min 30 sec) 
Heartbeat CPU  0 instructions:  472000000 cycles:  492155125 heartbeat IPC: 0.52779 cumulative IPC: 0.82793 (Simulation time: 0 hr 14 min 33 sec) 
Heartbeat CPU  0 instructions:  473000002 cycles:  494221466 heartbeat IPC: 0.48395 cumulative IPC: 0.82636 (Simulation time: 0 hr 14 min 36 sec) 
Heartbeat CPU  0 instructions:  474000000 cycles:  500137116 heartbeat IPC: 0.16904 cumulative IPC: 0.81786 (Simulation time: 0 hr 14 min 39 sec) 
Heartbeat CPU  0 instructions:  475000002 cycles:  503135908 heartbeat IPC: 0.33347 cumulative IPC: 0.81470 (Simulation time: 0 hr 14 min 42 sec) 
Heartbeat CPU  0 instructions:  476000000 cycles:  509989698 heartbeat IPC: 0.14590 cumulative IPC: 0.80489 (Simulation time: 0 hr 14 min 46 sec) 
Heartbeat CPU  0 instructions:  477000000 cycles:  516500898 heartbeat IPC: 0.15358 cumulative IPC: 0.79593 (Simulation time: 0 hr 14 min 50 sec) 
Heartbeat CPU  0 instructions:  478000002 cycles:  522079794 heartbeat IPC: 0.17925 cumulative IPC: 0.78875 (Simulation time: 0 hr 14 min 53 sec) 
Heartbeat CPU  0 instructions:  479000000 cycles:  527085317 heartbeat IPC: 0.19978 cumulative IPC: 0.78267 (Simulation time: 0 hr 14 min 56 sec) 
Heartbeat CPU  0 instructions:  480000000 cycles:  531449652 heartbeat IPC: 0.22913 cumulative IPC: 0.77772 (Simulation time: 0 hr 14 min 59 sec) 
Heartbeat CPU  0 instructions:  481000000 cycles:  534231250 heartbeat IPC: 0.35951 cumulative IPC: 0.77535 (Simulation time: 0 hr 15 min 2 sec) 
Heartbeat CPU  0 instructions:  482000000 cycles:  536526067 heartbeat IPC: 0.43576 cumulative IPC: 0.77378 (Simulation time: 0 hr 15 min 5 sec) 
Heartbeat CPU  0 instructions:  483000000 cycles:  538610223 heartbeat IPC: 0.47981 cumulative IPC: 0.77254 (Simulation time: 0 hr 15 min 7 sec) 
Heartbeat CPU  0 instructions:  484000000 cycles:  540667137 heartbeat IPC: 0.48617 cumulative IPC: 0.77136 (Simulation time: 0 hr 15 min 10 sec) 
Heartbeat CPU  0 instructions:  485000002 cycles:  542623895 heartbeat IPC: 0.51105 cumulative IPC: 0.77034 (Simulation time: 0 hr 15 min 13 sec) 
Heartbeat CPU  0 instructions:  486000003 cycles:  544507495 heartbeat IPC: 0.53090 cumulative IPC: 0.76944 (Simulation time: 0 hr 15 min 15 sec) 
Heartbeat CPU  0 instructions:  487000000 cycles:  546405130 heartbeat IPC: 0.52697 cumulative IPC: 0.76853 (Simulation time: 0 hr 15 min 18 sec) 
Heartbeat CPU  0 instructions:  488000000 cycles:  550930006 heartbeat IPC: 0.22100 cumulative IPC: 0.76365 (Simulation time: 0 hr 15 min 21 sec) 
Heartbeat CPU  0 instructions:  489000000 cycles:  555140537 heartbeat IPC: 0.23750 cumulative IPC: 0.75932 (Simulation time: 0 hr 15 min 24 sec) 
