*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/410.bwaves-1963B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:  112796342 heartbeat IPC: 1.04992 cumulative IPC: 1.04242 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  113756934 heartbeat IPC: 1.04103 cumulative IPC: 1.04239 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  114712039 heartbeat IPC: 1.04700 cumulative IPC: 1.04248 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  115674876 heartbeat IPC: 1.03860 cumulative IPC: 1.04241 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  153000002 cycles:  116631359 heartbeat IPC: 1.04550 cumulative IPC: 1.04246 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  154000001 cycles:  117596149 heartbeat IPC: 1.03649 cumulative IPC: 1.04235 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:  155000002 cycles:  118553799 heartbeat IPC: 1.04422 cumulative IPC: 1.04239 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  119521171 heartbeat IPC: 1.03373 cumulative IPC: 1.04223 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:  120482083 heartbeat IPC: 1.04068 cumulative IPC: 1.04220 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:  158000000 cycles:  121441195 heartbeat IPC: 1.04263 cumulative IPC: 1.04221 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  0 instructions:  159000000 cycles:  122398905 heartbeat IPC: 1.04416 cumulative IPC: 1.04224 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  123355902 heartbeat IPC: 1.04494 cumulative IPC: 1.04229 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  0 instructions:  161000000 cycles:  124319904 heartbeat IPC: 1.03734 cumulative IPC: 1.04221 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  125274544 heartbeat IPC: 1.04752 cumulative IPC: 1.04229 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  126232037 heartbeat IPC: 1.04440 cumulative IPC: 1.04233 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  127194448 heartbeat IPC: 1.03906 cumulative IPC: 1.04227 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  128153496 heartbeat IPC: 1.04270 cumulative IPC: 1.04228 (Simulation time: 0 hr 5 min 55 sec) 
Heartbeat CPU  0 instructions:  166000002 cycles:  129107373 heartbeat IPC: 1.04835 cumulative IPC: 1.04237 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  130067799 heartbeat IPC: 1.04120 cumulative IPC: 1.04235 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  131029518 heartbeat IPC: 1.03980 cumulative IPC: 1.04232 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  0 instructions:  169000002 cycles:  131988008 heartbeat IPC: 1.04331 cumulative IPC: 1.04233 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:  132954137 heartbeat IPC: 1.03506 cumulative IPC: 1.04223 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  133912026 heartbeat IPC: 1.04396 cumulative IPC: 1.04225 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  134873783 heartbeat IPC: 1.03976 cumulative IPC: 1.04222 (Simulation time: 0 hr 6 min 11 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  135827283 heartbeat IPC: 1.04877 cumulative IPC: 1.04231 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  136786036 heartbeat IPC: 1.04302 cumulative IPC: 1.04232 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  175000003 cycles:  137745439 heartbeat IPC: 1.04232 cumulative IPC: 1.04232 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  138706242 heartbeat IPC: 1.04079 cumulative IPC: 1.04230 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  139660666 heartbeat IPC: 1.04775 cumulative IPC: 1.04237 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  178000002 cycles:  140622783 heartbeat IPC: 1.03938 cumulative IPC: 1.04233 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  0 instructions:  179000001 cycles:  141586728 heartbeat IPC: 1.03740 cumulative IPC: 1.04226 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  142542987 heartbeat IPC: 1.04574 cumulative IPC: 1.04231 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:  181000001 cycles:  143501788 heartbeat IPC: 1.04297 cumulative IPC: 1.04232 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  144457002 heartbeat IPC: 1.04688 cumulative IPC: 1.04237 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  145414544 heartbeat IPC: 1.04434 cumulative IPC: 1.04240 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  146381238 heartbeat IPC: 1.03445 cumulative IPC: 1.04230 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  147335957 heartbeat IPC: 1.04743 cumulative IPC: 1.04236 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  148289652 heartbeat IPC: 1.04855 cumulative IPC: 1.04243 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  149248475 heartbeat IPC: 1.04295 cumulative IPC: 1.04244 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  150202491 heartbeat IPC: 1.04820 cumulative IPC: 1.04250 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  151163042 heartbeat IPC: 1.04107 cumulative IPC: 1.04249 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:  190000003 cycles:  152122882 heartbeat IPC: 1.04184 cumulative IPC: 1.04248 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  153088040 heartbeat IPC: 1.03610 cumulative IPC: 1.04241 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  154044346 heartbeat IPC: 1.04569 cumulative IPC: 1.04244 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  155003997 heartbeat IPC: 1.04205 cumulative IPC: 1.04244 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  155959949 heartbeat IPC: 1.04608 cumulative IPC: 1.04248 (Simulation time: 0 hr 7 min 2 sec) 
Heartbeat CPU  0 instructions:  195000002 cycles:  156922330 heartbeat IPC: 1.03909 cumulative IPC: 1.04244 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  157882377 heartbeat IPC: 1.04161 cumulative IPC: 1.04243 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  158836677 heartbeat IPC: 1.04789 cumulative IPC: 1.04249 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  159795522 heartbeat IPC: 1.04292 cumulative IPC: 1.04249 (Simulation time: 0 hr 7 min 11 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles:  160751180 heartbeat IPC: 1.04640 cumulative IPC: 1.04253 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  161706461 heartbeat IPC: 1.04681 cumulative IPC: 1.04258 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  162666083 heartbeat IPC: 1.04208 cumulative IPC: 1.04257 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  163625705 heartbeat IPC: 1.04207 cumulative IPC: 1.04257 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  164590247 heartbeat IPC: 1.03676 cumulative IPC: 1.04251 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  165551043 heartbeat IPC: 1.04080 cumulative IPC: 1.04249 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  205000003 cycles:  166507959 heartbeat IPC: 1.04503 cumulative IPC: 1.04252 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  206000002 cycles:  167470809 heartbeat IPC: 1.03858 cumulative IPC: 1.04248 (Simulation time: 0 hr 7 min 30 sec) 
Heartbeat CPU  0 instructions:  207000000 cycles:  168426885 heartbeat IPC: 1.04594 cumulative IPC: 1.04251 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  169384643 heartbeat IPC: 1.04411 cumulative IPC: 1.04253 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  209000002 cycles:  170342066 heartbeat IPC: 1.04447 cumulative IPC: 1.04255 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  210000001 cycles:  171304479 heartbeat IPC: 1.03905 cumulative IPC: 1.04251 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  172257002 heartbeat IPC: 1.04984 cumulative IPC: 1.04258 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  173218216 heartbeat IPC: 1.04035 cumulative IPC: 1.04256 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:  213000001 cycles:  174173531 heartbeat IPC: 1.04678 cumulative IPC: 1.04260 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  175138260 heartbeat IPC: 1.03656 cumulative IPC: 1.04254 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  215000002 cycles:  176092978 heartbeat IPC: 1.04743 cumulative IPC: 1.04259 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  177050156 heartbeat IPC: 1.04474 cumulative IPC: 1.04260 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles:  178011298 heartbeat IPC: 1.04043 cumulative IPC: 1.04259 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  178970866 heartbeat IPC: 1.04214 cumulative IPC: 1.04258 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  179926578 heartbeat IPC: 1.04634 cumulative IPC: 1.04261 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  180881584 heartbeat IPC: 1.04711 cumulative IPC: 1.04265 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  221000001 cycles:  181837344 heartbeat IPC: 1.04629 cumulative IPC: 1.04268 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  0 instructions:  222000002 cycles:  182793301 heartbeat IPC: 1.04607 cumulative IPC: 1.04271 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  183746781 heartbeat IPC: 1.04879 cumulative IPC: 1.04276 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  184714752 heartbeat IPC: 1.03309 cumulative IPC: 1.04268 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  185668406 heartbeat IPC: 1.04860 cumulative IPC: 1.04273 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  0 instructions:  226000003 cycles:  186629360 heartbeat IPC: 1.04063 cumulative IPC: 1.04271 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  187586097 heartbeat IPC: 1.04522 cumulative IPC: 1.04273 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  188544547 heartbeat IPC: 1.04335 cumulative IPC: 1.04273 (Simulation time: 0 hr 8 min 21 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  189500211 heartbeat IPC: 1.04639 cumulative IPC: 1.04276 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  190459512 heartbeat IPC: 1.04243 cumulative IPC: 1.04276 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:  231000001 cycles:  191410067 heartbeat IPC: 1.05202 cumulative IPC: 1.04283 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  192372937 heartbeat IPC: 1.03856 cumulative IPC: 1.04280 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  233000000 cycles:  193337471 heartbeat IPC: 1.03677 cumulative IPC: 1.04275 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  194290920 heartbeat IPC: 1.04882 cumulative IPC: 1.04280 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  235000001 cycles:  195249051 heartbeat IPC: 1.04370 cumulative IPC: 1.04280 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  196210398 heartbeat IPC: 1.04021 cumulative IPC: 1.04278 (Simulation time: 0 hr 8 min 40 sec) 
Heartbeat CPU  0 instructions:  237000000 cycles:  197168009 heartbeat IPC: 1.04427 cumulative IPC: 1.04279 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  198117171 heartbeat IPC: 1.05356 cumulative IPC: 1.04287 (Simulation time: 0 hr 8 min 44 sec) 
Heartbeat CPU  0 instructions:  239000001 cycles:  199080869 heartbeat IPC: 1.03767 cumulative IPC: 1.04283 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  200038765 heartbeat IPC: 1.04395 cumulative IPC: 1.04284 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  200991985 heartbeat IPC: 1.04908 cumulative IPC: 1.04289 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  242000003 cycles:  201951481 heartbeat IPC: 1.04222 cumulative IPC: 1.04288 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  243000000 cycles:  202906228 heartbeat IPC: 1.04739 cumulative IPC: 1.04291 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  203867439 heartbeat IPC: 1.04035 cumulative IPC: 1.04289 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:  245000001 cycles:  204823493 heartbeat IPC: 1.04597 cumulative IPC: 1.04292 (Simulation time: 0 hr 9 min 1 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  205779718 heartbeat IPC: 1.04578 cumulative IPC: 1.04294 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  206739105 heartbeat IPC: 1.04233 cumulative IPC: 1.04293 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  207692473 heartbeat IPC: 1.04891 cumulative IPC: 1.04297 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  208652319 heartbeat IPC: 1.04184 cumulative IPC: 1.04296 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  209613054 heartbeat IPC: 1.04087 cumulative IPC: 1.04295 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  210568556 heartbeat IPC: 1.04657 cumulative IPC: 1.04297 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  211526533 heartbeat IPC: 1.04387 cumulative IPC: 1.04298 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  212483550 heartbeat IPC: 1.04491 cumulative IPC: 1.04299 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  254000001 cycles:  213441687 heartbeat IPC: 1.04369 cumulative IPC: 1.04300 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  214405438 heartbeat IPC: 1.03761 cumulative IPC: 1.04296 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  215366442 heartbeat IPC: 1.04058 cumulative IPC: 1.04295 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  216321641 heartbeat IPC: 1.04690 cumulative IPC: 1.04297 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  258000003 cycles:  217280746 heartbeat IPC: 1.04264 cumulative IPC: 1.04297 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  259000002 cycles:  218238622 heartbeat IPC: 1.04398 cumulative IPC: 1.04298 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  219195866 heartbeat IPC: 1.04466 cumulative IPC: 1.04299 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  0 instructions:  261000003 cycles:  220149470 heartbeat IPC: 1.04866 cumulative IPC: 1.04302 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  221110890 heartbeat IPC: 1.04013 cumulative IPC: 1.04300 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  222072717 heartbeat IPC: 1.03969 cumulative IPC: 1.04298 (Simulation time: 0 hr 9 min 42 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  223030065 heartbeat IPC: 1.04455 cumulative IPC: 1.04299 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  265000001 cycles:  223985353 heartbeat IPC: 1.04681 cumulative IPC: 1.04302 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  266000003 cycles:  224944061 heartbeat IPC: 1.04307 cumulative IPC: 1.04302 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  225900677 heartbeat IPC: 1.04535 cumulative IPC: 1.04303 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  226854621 heartbeat IPC: 1.04828 cumulative IPC: 1.04306 (Simulation time: 0 hr 9 min 54 sec) 
Heartbeat CPU  0 instructions:  269000000 cycles:  227813962 heartbeat IPC: 1.04238 cumulative IPC: 1.04306 (Simulation time: 0 hr 9 min 56 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  228775647 heartbeat IPC: 1.03984 cumulative IPC: 1.04304 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  0 instructions:  271000001 cycles:  229738724 heartbeat IPC: 1.03834 cumulative IPC: 1.04301 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  230705046 heartbeat IPC: 1.03485 cumulative IPC: 1.04296 (Simulation time: 0 hr 10 min 3 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  231656910 heartbeat IPC: 1.05057 cumulative IPC: 1.04301 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  232617402 heartbeat IPC: 1.04113 cumulative IPC: 1.04300 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  233577184 heartbeat IPC: 1.04190 cumulative IPC: 1.04299 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  234532112 heartbeat IPC: 1.04720 cumulative IPC: 1.04301 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles:  235497639 heartbeat IPC: 1.03571 cumulative IPC: 1.04297 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  236453629 heartbeat IPC: 1.04604 cumulative IPC: 1.04299 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  237419949 heartbeat IPC: 1.03485 cumulative IPC: 1.04294 (Simulation time: 0 hr 10 min 19 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  238377586 heartbeat IPC: 1.04424 cumulative IPC: 1.04295 (Simulation time: 0 hr 10 min 22 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  239339569 heartbeat IPC: 1.03952 cumulative IPC: 1.04293 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  282000000 cycles:  240293885 heartbeat IPC: 1.04787 cumulative IPC: 1.04296 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  283000003 cycles:  241249681 heartbeat IPC: 1.04625 cumulative IPC: 1.04298 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  242208250 heartbeat IPC: 1.04322 cumulative IPC: 1.04298 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  243165160 heartbeat IPC: 1.04503 cumulative IPC: 1.04299 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  286000002 cycles:  244126356 heartbeat IPC: 1.04037 cumulative IPC: 1.04297 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  245084677 heartbeat IPC: 1.04349 cumulative IPC: 1.04298 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  246040457 heartbeat IPC: 1.04627 cumulative IPC: 1.04299 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  247007044 heartbeat IPC: 1.03457 cumulative IPC: 1.04295 (Simulation time: 0 hr 10 min 43 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  247965540 heartbeat IPC: 1.04330 cumulative IPC: 1.04295 (Simulation time: 0 hr 10 min 45 sec) 
Heartbeat CPU  0 instructions:  291000002 cycles:  248928473 heartbeat IPC: 1.03849 cumulative IPC: 1.04293 (Simulation time: 0 hr 10 min 47 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  249884299 heartbeat IPC: 1.04621 cumulative IPC: 1.04295 (Simulation time: 0 hr 10 min 50 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  250837560 heartbeat IPC: 1.04903 cumulative IPC: 1.04298 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  0 instructions:  294000000 cycles:  251798043 heartbeat IPC: 1.04114 cumulative IPC: 1.04297 (Simulation time: 0 hr 10 min 54 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  252761052 heartbeat IPC: 1.03841 cumulative IPC: 1.04294 (Simulation time: 0 hr 10 min 57 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  253713688 heartbeat IPC: 1.04972 cumulative IPC: 1.04298 (Simulation time: 0 hr 10 min 59 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  254671111 heartbeat IPC: 1.04447 cumulative IPC: 1.04299 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  298000001 cycles:  255623794 heartbeat IPC: 1.04967 cumulative IPC: 1.04302 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  256575116 heartbeat IPC: 1.05117 cumulative IPC: 1.04306 (Simulation time: 0 hr 11 min 6 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  257531356 heartbeat IPC: 1.04576 cumulative IPC: 1.04307 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  258491424 heartbeat IPC: 1.04159 cumulative IPC: 1.04307 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  302000002 cycles:  259448875 heartbeat IPC: 1.04444 cumulative IPC: 1.04307 (Simulation time: 0 hr 11 min 13 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  260403108 heartbeat IPC: 1.04796 cumulative IPC: 1.04310 (Simulation time: 0 hr 11 min 15 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  261361039 heartbeat IPC: 1.04392 cumulative IPC: 1.04310 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  262318145 heartbeat IPC: 1.04482 cumulative IPC: 1.04311 (Simulation time: 0 hr 11 min 20 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  263286817 heartbeat IPC: 1.03234 cumulative IPC: 1.04306 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  307000002 cycles:  264247036 heartbeat IPC: 1.04143 cumulative IPC: 1.04305 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  265202682 heartbeat IPC: 1.04641 cumulative IPC: 1.04306 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  266165097 heartbeat IPC: 1.03905 cumulative IPC: 1.04305 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  267122739 heartbeat IPC: 1.04423 cumulative IPC: 1.04305 (Simulation time: 0 hr 11 min 31 sec) 
Heartbeat CPU  0 instructions:  311000002 cycles:  268074502 heartbeat IPC: 1.05068 cumulative IPC: 1.04309 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  269042879 heartbeat IPC: 1.03265 cumulative IPC: 1.04304 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  313000003 cycles:  270008886 heartbeat IPC: 1.03519 cumulative IPC: 1.04300 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  270965571 heartbeat IPC: 1.04528 cumulative IPC: 1.04301 (Simulation time: 0 hr 11 min 41 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  271929802 heartbeat IPC: 1.03709 cumulative IPC: 1.04298 (Simulation time: 0 hr 11 min 43 sec) 
